#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         642     -3.7749    -3.77629 0.000105524
         643    -3.77497    -3.77629  0.00010538
         644    -3.77505    -3.77629 0.000105234
         645    -3.77482    -3.77628 0.000105096
         646     -3.7749    -3.77628 0.000104955
         647    -3.77498    -3.77628 0.000104812
         648    -3.77507    -3.77628 0.000104667
         649    -3.77531    -3.77628 0.000104516
         650    -3.77539    -3.77628 0.000104364
         651    -3.77518    -3.77627 0.000104217
         652    -3.77527    -3.77627 0.000104069
         653    -3.77567    -3.77627 0.000103914
         654    -3.77621    -3.77627 0.000103755
         655    -3.77661    -3.77627 0.000103598
         656    -3.77686    -3.77627 0.000103443
         657    -3.77695    -3.77627 0.000103291
         658    -3.77689    -3.77627 0.000103138
         659    -3.77713    -3.77628  0.00010299
         660    -3.77737    -3.77628 0.000102847
         661     -3.7773    -3.77628 0.000102703
         662    -3.77784    -3.77628 0.000102575
         663    -3.77777    -3.77628 0.000102445
         664     -3.7777    -3.77629 0.000102313
         665    -3.77807    -3.77629 0.000102195
         666    -3.77829    -3.77629 0.000102085
         667    -3.77851     -3.7763 0.000101987
         668    -3.77887     -3.7763 0.000101907
         669    -3.77893     -3.7763  0.00010183
         670    -3.77913    -3.77631 0.000101766
         671    -3.77903    -3.77631 0.000101695
         672    -3.77922    -3.77632 0.000101635
         673     -3.7791    -3.77632 0.000101569
         674    -3.77928    -3.77632 0.000101513
         675      -3.779    -3.77633  0.00010144
         676    -3.77901    -3.77633 0.000101367
         677    -3.77902    -3.77634 0.000101296
         678    -3.77888    -3.77634 0.000101216
         679    -3.77887    -3.77634 0.000101135
         680    -3.77886    -3.77635 0.000101054
         681     -3.7787    -3.77635 0.000100965
         682    -3.77883    -3.77635 0.000100882
         683    -3.77925    -3.77636 0.000100823
         684    -3.77921    -3.77636 0.000100762
         685    -3.77917    -3.77637 0.000100699
         686    -3.77898    -3.77637 0.000100624
         687    -3.77862    -3.77637 0.000100531
         688    -3.77856    -3.77638 0.000100435
         689     -3.7782    -3.77638 0.000100324
         690    -3.77813    -3.77638  0.00010021
         691     -3.7782    -3.77638   0.0001001
         692    -3.77827    -3.77639 9.99926e-05
         693    -3.77834    -3.77639  9.9888e-05
         694     -3.7784    -3.77639 9.97861e-05
         695    -3.77846     -3.7764 9.96869e-05
         696    -3.77851     -3.7764 9.95901e-05
         697    -3.77841     -3.7764 9.94892e-05
         698    -3.77816     -3.7764 9.93784e-05
         699     -3.7782    -3.77641 9.92695e-05
         700    -3.77824    -3.77641 9.91622e-05
         701    -3.77843    -3.77641 9.90626e-05
         702    -3.77846    -3.77642 9.89645e-05
         703    -3.77819    -3.77642  9.8856e-05
         704    -3.77792    -3.77642 9.87385e-05
         705    -3.77795    -3.77642 9.86222e-05
         706    -3.77767    -3.77642 9.84984e-05
         707    -3.77739    -3.77643 9.83686e-05
         708    -3.77696    -3.77643 9.82326e-05
         709    -3.77668    -3.77643 9.80948e-05
         710    -3.77656    -3.77643 9.79568e-05
         711    -3.77628    -3.77643 9.78192e-05
         712    -3.77615    -3.77643 9.76826e-05
         713    -3.77632    -3.77643 9.75457e-05
         714    -3.77619    -3.77643 9.74097e-05
         715    -3.77636    -3.77643 9.72735e-05
         716    -3.77639    -3.77643 9.71376e-05
         717    -3.77626    -3.77643 9.70024e-05
         718    -3.77614    -3.77643 9.68682e-05
         719    -3.77616    -3.77642 9.67341e-05
         720    -3.77574    -3.77642 9.66045e-05
         721    -3.77562    -3.77642  9.6477e-05
         722    -3.77519    -3.77642 9.63584e-05
         723    -3.77523    -3.77642 9.62392e-05
         724    -3.77526    -3.77642 9.61195e-05
         725     -3.7753    -3.77642 9.59993e-05
         726    -3.77489    -3.77641 9.58901e-05
         727    -3.77478    -3.77641 9.57845e-05
         728    -3.77483    -3.77641 9.56776e-05
         729    -3.77472    -3.77641 9.55744e-05
         730    -3.77477    -3.77641 9.54696e-05
         731    -3.77423     -3.7764 9.53855e-05
         732    -3.77398     -3.7764 9.53125e-05
         733    -3.77404     -3.7764 9.52366e-05
         734    -3.77396    -3.77639 9.51648e-05
         735    -3.77387    -3.77639  9.5097e-05
         736    -3.77379    -3.77639 9.50331e-05
         737    -3.77387    -3.77638 9.49654e-05
         738     -3.7735    -3.77638 9.49172e-05
         739    -3.77328    -3.77637 9.48816e-05
         740    -3.77306    -3.77637  9.4859e-05
         741      -3.773    -3.77636   9.484e-05
         742    -3.77309    -3.77636 9.48146e-05
         743    -3.77289    -3.77636 9.48019e-05
         744    -3.77269    -3.77635 9.48023e-05
         745    -3.77265    -3.77635 9.48053e-05
         746    -3.77276    -3.77634 9.48001e-05
         747    -3.77287    -3.77634 9.47867e-05
         748    -3.77299    -3.77633 9.47653e-05
         749    -3.77297    -3.77633 9.47452e-05
         750    -3.77294    -3.77632 9.47263e-05
         751    -3.77308    -3.77632 9.46987e-05
         752    -3.77321    -3.77631 9.46627e-05
         753    -3.77321    -3.77631  9.4627e-05
         754     -3.7732    -3.77631 9.45913e-05
         755    -3.77305     -3.7763 9.45642e-05
         756    -3.77336     -3.7763 9.45193e-05
         757    -3.77352    -3.77629 9.44656e-05
         758    -3.77369    -3.77629 9.44036e-05
         759    -3.77386    -3.77629 9.43336e-05
         760    -3.77403    -3.77628 9.42562e-05
         761    -3.77376    -3.77628 9.41906e-05
         762    -3.77364    -3.77628 9.41306e-05
         763    -3.77368    -3.77627 9.40686e-05
         764    -3.77388    -3.77627 9.39977e-05
         765    -3.77453    -3.77627 9.39023e-05
         766    -3.77459    -3.77627 9.38054e-05
         767    -3.77465    -3.77626  9.3707e-05
         768    -3.77471    -3.77626 9.36068e-05
         769    -3.77493    -3.77626 9.35012e-05
         770     -3.7753    -3.77626 9.33881e-05
         771    -3.77553    -3.77626 9.32717e-05
         772    -3.77561    -3.77626 9.31547e-05
         773    -3.77615    -3.77626 9.30343e-05
         774    -3.77639    -3.77626 9.29142e-05
         775    -3.77648    -3.77626 9.27948e-05
         776    -3.77673    -3.77626 9.26772e-05
         777    -3.77683    -3.77626 9.25609e-05
         778    -3.77709    -3.77626 9.24481e-05
         779    -3.77704    -3.77626 9.23349e-05
         780      -3.777    -3.77626 9.22214e-05
         781    -3.77712    -3.77626 9.21098e-05
         782    -3.77753    -3.77627 9.20063e-05
         783    -3.77735    -3.77627 9.18992e-05
         784    -3.77732    -3.77627 9.17917e-05
         785    -3.77744    -3.77627 9.16869e-05
         786    -3.77771    -3.77627 9.15886e-05
         787    -3.77799    -3.77627 9.14981e-05
         788    -3.77811    -3.77628 9.14117e-05
         789    -3.77808    -3.77628 9.13245e-05
         790    -3.77836    -3.77628 9.12469e-05
         791    -3.77833    -3.77628 9.11684e-05
         792    -3.77891    -3.77629 9.11136e-05
         793    -3.77919    -3.77629  9.1072e-05
         794    -3.77931    -3.77629 9.10367e-05
         795    -3.77958     -3.7763 9.10161e-05
         796    -3.77986     -3.7763 9.10114e-05
         797    -3.77997    -3.77631 9.10137e-05
         798    -3.78024    -3.77631 9.10331e-05
         799    -3.78021    -3.77632 9.10495e-05
         800    -3.78032    -3.77632 9.10729e-05
         801    -3.78058    -3.77633 9.11141e-05
         802    -3.78069    -3.77633 9.11624e-05
         803    -3.78139    -3.77634 9.12665e-05
         804     -3.7815    -3.77635 9.13781e-05
         805    -3.78129    -3.77635  9.1471e-05
         806    -3.78154    -3.77636 9.15837e-05
         807    -3.78163    -3.77636 9.17028e-05
         808    -3.78172    -3.77637 9.18282e-05
         809     -3.7818    -3.77638 9.19595e-05
         810    -3.78173    -3.77638 9.20829e-05
         811    -3.78211    -3.77639 9.22393e-05
         812    -3.78233     -3.7764 9.24153e-05
         813    -3.78225    -3.77641 9.25811e-05
         814    -3.78261    -3.77641 9.27808e-05
         815    -3.78282    -3.77642 9.29998e-05
         816    -3.78288    -3.77643 9.32219e-05
         817    -3.78278    -3.77644 9.34312e-05
         818    -3.78313    -3.77645 9.36746e-05
         819    -3.78317    -3.77645 9.39197e-05
         820    -3.78291    -3.77646 9.41348e-05
         821    -3.78295    -3.77647  9.4351e-05
         822    -3.78313    -3.77648 9.45836e-05
         823    -3.78316    -3.77649 9.48164e-05
         824    -3.78318    -3.77649 9.50491e-05
         825    -3.78336     -3.7765 9.52972e-05
         826    -3.78338    -3.77651 9.55444e-05
         827    -3.78324    -3.77652 9.57746e-05
         828     -3.7834    -3.77653 9.60189e-05
         829    -3.78341    -3.77654 9.62613e-05
         830    -3.78341    -3.77654 9.65015e-05
         831    -3.78357    -3.77655 9.67548e-05
         832    -3.78357    -3.77656 9.70051e-05
         833    -3.78356    -3.77657 9.72522e-05
         834    -3.78341    -3.77658 9.74806e-05
         835    -3.78355    -3.77659 9.77208e-05
         836    -3.78324    -3.77659 9.79273e-05
         837    -3.78307     -3.7766 9.81158e-05
         838    -3.78261    -3.77661   9.826e-05
         839    -3.78259    -3.77662 9.84011e-05
         840    -3.78242    -3.77662 9.85263e-05
         841    -3.78225    -3.77663 9.86359e-05
         842    -3.78238    -3.77664 9.87548e-05
         843    -3.78236    -3.77664 9.88705e-05
         844    -3.78233    -3.77665 9.89828e-05
         845    -3.78231    -3.77666 9.90917e-05
         846    -3.78228    -3.77666 9.91973e-05
         847    -3.78225    -3.77667 9.92994e-05
         848    -3.78192    -3.77668 9.93753e-05
         849    -3.78189    -3.77668 9.94481e-05
         850    -3.78201    -3.77669 9.95288e-05
         851    -3.78229    -3.77669  9.9629e-05
         852    -3.78226     -3.7767 9.97256e-05
         853    -3.78238    -3.77671 9.98303e-05
         854    -3.78265    -3.77671 9.99553e-05
         855    -3.78231    -3.77672 0.000100053
         856    -3.78243    -3.77673 0.000100158
         857     -3.7824    -3.77673 0.000100259
         858    -3.78251    -3.77674 0.000100368
         859    -3.78248    -3.77675 0.000100474
         860     -3.7823    -3.77675 0.000100564
         861    -3.78226    -3.77676  0.00010065
         862    -3.78223    -3.77677 0.000100733
         863    -3.78204    -3.77677 0.000100801
         864    -3.78215    -3.77678 0.000100876
         865    -3.78197    -3.77679 0.000100938
         866    -3.78148    -3.77679 0.000100967
         867    -3.78144     -3.7768 0.000100992
         868    -3.78095     -3.7768 0.000100989
         869    -3.78106    -3.77681 0.000100992
         870    -3.78072    -3.77681 0.000100976
         871    -3.78068    -3.77681 0.000100957
         872    -3.78093    -3.77682 0.000100952
         873    -3.78104    -3.77682 0.000100952
         874      -3.781    -3.77683 0.000100949
         875     -3.7808    -3.77683 0.000100936
         876     -3.7806    -3.77684 0.000100912
         877    -3.78071    -3.77684 0.000100894
         878    -3.78111    -3.77685 0.000100896
         879    -3.78076    -3.77685 0.000100879
         880    -3.78056    -3.77686 0.000100853
         881    -3.78005    -3.77686 0.000100803
         882       -3.78    -3.77686 0.000100752
         883    -3.77994    -3.77687 0.000100698
         884    -3.77959    -3.77687 0.000100631
         885    -3.77938    -3.77687 0.000100558
         886    -3.77932    -3.77688 0.000100482
         887    -3.77957    -3.77688 0.000100415
         888    -3.77921    -3.77688 0.000100336
         889    -3.77945    -3.77688 0.000100265
         890    -3.77954    -3.77689 0.000100196
         891    -3.77963    -3.77689 0.000100131
         892    -3.77927    -3.77689 0.000100055
         893    -3.77937     -3.7769  9.9981e-05
         894    -3.77931     -3.7769 9.99055e-05
         895    -3.77955     -3.7769 9.98378e-05
         896    -3.77934     -3.7769 9.97634e-05
         897    -3.77958    -3.77691 9.96969e-05
         898    -3.77938    -3.77691 9.96238e-05
         899    -3.77947    -3.77691 9.95537e-05
         900    -3.77911    -3.77691  9.9473e-05
         901    -3.77906    -3.77692  9.9391e-05
         902      -3.779    -3.77692 9.93078e-05
         903    -3.77865    -3.77692 9.92163e-05
         904    -3.77875    -3.77692 9.91271e-05
         905    -3.77855    -3.77693 9.90339e-05
         906     -3.7785    -3.77693 9.89399e-05
         907    -3.77876    -3.77693 9.88515e-05
         908    -3.77857    -3.77693 9.87591e-05
         909    -3.77852    -3.77693  9.8666e-05
         910    -3.77848    -3.77693 9.85722e-05
         911    -3.77814    -3.77694  9.8473e-05
         912    -3.77811    -3.77694 9.83734e-05
         913    -3.77837    -3.77694 9.82782e-05
         914    -3.77804    -3.77694 9.81781e-05
         915    -3.77786    -3.77694 9.80759e-05
         916    -3.77783    -3.77694 9.79736e-05
         917    -3.77811    -3.77694  9.7875e-05
         918    -3.77793    -3.77694 9.77743e-05
         919     -3.7776    -3.77694 9.76705e-05
