#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3494    -5.43912    -5.44975  0.00144378
        3495    -5.43675    -5.44974  0.00144337
        3496    -5.43434    -5.44974  0.00144297
        3497    -5.43234    -5.44973  0.00144256
        3498    -5.42999    -5.44973  0.00144216
        3499    -5.42731    -5.44972  0.00144176
        3500    -5.42488    -5.44971  0.00144137
        3501    -5.42242    -5.44971  0.00144098
        3502    -5.41992     -5.4497  0.00144059
        3503    -5.41708    -5.44969  0.00144021
        3504    -5.41452    -5.44968  0.00143984
        3505    -5.41208    -5.44967  0.00143946
        3506    -5.40992    -5.44966   0.0014391
        3507    -5.40728    -5.44964  0.00143874
        3508    -5.40446    -5.44963  0.00143839
        3509    -5.40178    -5.44962  0.00143804
        3510    -5.39909     -5.4496   0.0014377
        3511    -5.39638    -5.44959  0.00143737
        3512    -5.39351    -5.44957  0.00143705
        3513    -5.39079    -5.44956  0.00143674
        3514    -5.38821    -5.44954  0.00143644
        3515    -5.38518    -5.44952  0.00143615
        3516    -5.38246     -5.4495  0.00143587
        3517    -5.38004    -5.44948  0.00143559
        3518    -5.37733    -5.44946  0.00143533
        3519    -5.37462    -5.44944  0.00143508
        3520    -5.37193    -5.44942  0.00143484
        3521    -5.36941    -5.44939  0.00143461
        3522     -5.3666    -5.44937   0.0014344
        3523    -5.36395    -5.44935   0.0014342
        3524    -5.36103    -5.44932  0.00143401
        3525    -5.35859     -5.4493  0.00143383
        3526    -5.35617    -5.44927  0.00143367
        3527    -5.35408    -5.44924  0.00143352
        3528    -5.35171    -5.44922  0.00143338
        3529    -5.34922    -5.44919  0.00143325
        3530    -5.34662    -5.44916  0.00143314
        3531    -5.34419    -5.44913  0.00143304
        3532    -5.34195     -5.4491  0.00143296
        3533    -5.33974    -5.44907  0.00143289
        3534    -5.33696    -5.44904  0.00143283
        3535    -5.33498      -5.449  0.00143279
        3536    -5.33273    -5.44897  0.00143276
        3537    -5.33081    -5.44894  0.00143275
        3538    -5.32863     -5.4489  0.00143275
        3539    -5.32634    -5.44887  0.00143276
        3540    -5.32424    -5.44883  0.00143279
        3541    -5.32203     -5.4488  0.00143283
        3542    -5.32001    -5.44876  0.00143289
        3543    -5.31773    -5.44872  0.00143296
        3544     -5.3158    -5.44869  0.00143305
        3545    -5.31391    -5.44865  0.00143315
        3546    -5.31206    -5.44861  0.00143326
        3547    -5.31011    -5.44857  0.00143339
        3548    -5.30835    -5.44853  0.00143353
        3549     -5.3065    -5.44849  0.00143368
        3550    -5.30484    -5.44845  0.00143385
        3551    -5.30324    -5.44841  0.00143403
        3552    -5.30183    -5.44837  0.00143422
        3553    -5.30049    -5.44833  0.00143442
        3554     -5.2992    -5.44828  0.00143463
        3555    -5.29766    -5.44824  0.00143485
        3556    -5.29619     -5.4482  0.00143508
        3557    -5.29493    -5.44816  0.00143533
        3558    -5.29374    -5.44811  0.00143558
        3559    -5.29261    -5.44807  0.00143584
        3560    -5.29186    -5.44803  0.00143611
        3561    -5.29073    -5.44798  0.00143638
        3562    -5.28983    -5.44794  0.00143667
        3563      -5.289    -5.44789  0.00143696
        3564    -5.28841    -5.44785  0.00143725
        3565     -5.2879     -5.4478  0.00143755
        3566    -5.28733    -5.44776  0.00143785
        3567      -5.287    -5.44771  0.00143815
        3568    -5.28691    -5.44767  0.00143845
        3569    -5.28647    -5.44762  0.00143876
        3570    -5.28628    -5.44758  0.00143907
        3571    -5.28619    -5.44753  0.00143937
        3572     -5.2862    -5.44749  0.00143968
        3573    -5.28632    -5.44744  0.00143998
        3574     -5.2864     -5.4474  0.00144028
        3575    -5.28674    -5.44735  0.00144058
        3576    -5.28704    -5.44731  0.00144088
        3577    -5.28716    -5.44726  0.00144117
        3578    -5.28784    -5.44722  0.00144145
        3579    -5.28909    -5.44717  0.00144173
        3580    -5.28986    -5.44713    0.001442
        3581    -5.29059    -5.44709  0.00144225
        3582    -5.29175    -5.44704   0.0014425
        3583    -5.29287      -5.447  0.00144274
        3584    -5.29411    -5.44696  0.00144297
        3585    -5.29562    -5.44691  0.00144319
        3586    -5.29679    -5.44687  0.00144339
        3587    -5.29823    -5.44683  0.00144358
        3588    -5.30009    -5.44679  0.00144376
        3589    -5.30191    -5.44675  0.00144392
        3590    -5.30414    -5.44671  0.00144407
        3591    -5.30648    -5.44667  0.00144419
        3592    -5.30862    -5.44663   0.0014443
        3593    -5.31087     -5.4466  0.00144439
        3594    -5.31337    -5.44656  0.00144447
        3595    -5.31567    -5.44652  0.00144452
        3596    -5.31837    -5.44649  0.00144456
        3597    -5.32115    -5.44645  0.00144458
        3598    -5.32418    -5.44642  0.00144458
        3599    -5.32759    -5.44638  0.00144455
        3600    -5.33048    -5.44635  0.00144451
        3601    -5.33345    -5.44632  0.00144445
        3602    -5.33618    -5.44629  0.00144437
        3603    -5.33944    -5.44626  0.00144428
        3604    -5.34291    -5.44623  0.00144416
        3605    -5.34614     -5.4462  0.00144403
        3606    -5.34957    -5.44618  0.00144388
        3607    -5.35306    -5.44615  0.00144371
        3608    -5.35689    -5.44613  0.00144352
        3609    -5.36077     -5.4461  0.00144331
        3610    -5.36437    -5.44608  0.00144309
        3611    -5.36771    -5.44606  0.00144285
        3612    -5.37152    -5.44604   0.0014426
        3613    -5.37521    -5.44602  0.00144233
        3614    -5.37922      -5.446  0.00144205
        3615    -5.38293    -5.44598  0.00144176
        3616    -5.38711    -5.44597  0.00144145
        3617    -5.39099    -5.44595  0.00144114
        3618    -5.39471    -5.44594  0.00144081
        3619    -5.39858    -5.44592  0.00144047
        3620    -5.40214    -5.44591  0.00144012
        3621    -5.40583     -5.4459  0.00143977
        3622     -5.4092    -5.44589   0.0014394
        3623    -5.41254    -5.44588  0.00143904
        3624    -5.41616    -5.44587  0.00143866
        3625     -5.4199    -5.44587  0.00143828
        3626    -5.42315    -5.44586   0.0014379
        3627     -5.4268    -5.44585  0.00143751
        3628    -5.43057    -5.44585  0.00143712
        3629    -5.43383    -5.44585  0.00143673
        3630     -5.4372    -5.44584  0.00143634
        3631    -5.44066    -5.44584  0.00143594
        3632    -5.44375    -5.44584  0.00143555
        3633    -5.44709    -5.44584  0.00143515
        3634    -5.45052    -5.44584  0.00143476
        3635    -5.45372    -5.44585  0.00143436
        3636    -5.45656    -5.44585  0.00143397
        3637    -5.45947    -5.44585  0.00143358
        3638    -5.46231    -5.44586   0.0014332
        3639    -5.46492    -5.44586  0.00143281
        3640    -5.46806    -5.44587  0.00143243
        3641    -5.47081    -5.44588  0.00143205
        3642    -5.47348    -5.44588  0.00143168
        3643    -5.47547    -5.44589  0.00143131
        3644    -5.47752     -5.4459  0.00143095
        3645    -5.47964    -5.44591  0.00143058
        3646    -5.48182    -5.44592  0.00143022
        3647    -5.48361    -5.44593  0.00142987
        3648    -5.48547    -5.44594  0.00142952
        3649    -5.48739    -5.44595  0.00142917
        3650    -5.48922    -5.44596  0.00142883
        3651    -5.49096    -5.44598  0.00142849
        3652    -5.49262    -5.44599  0.00142816
        3653    -5.49418      -5.446  0.00142783
        3654    -5.49536    -5.44602   0.0014275
        3655    -5.49721    -5.44603  0.00142718
        3656    -5.49822    -5.44604  0.00142686
        3657     -5.4993    -5.44606  0.00142654
        3658    -5.50029    -5.44607  0.00142623
        3659     -5.5015    -5.44609  0.00142592
        3660    -5.50264     -5.4461  0.00142562
        3661    -5.50354    -5.44612  0.00142531
        3662    -5.50406    -5.44613  0.00142501
        3663    -5.50496    -5.44615  0.00142471
        3664    -5.50564    -5.44617  0.00142442
        3665    -5.50624    -5.44618  0.00142412
        3666    -5.50693     -5.4462  0.00142383
        3667    -5.50754    -5.44622  0.00142354
        3668    -5.50794    -5.44623  0.00142325
        3669    -5.50813    -5.44625  0.00142296
        3670     -5.5081    -5.44627  0.00142268
        3671    -5.50816    -5.44628  0.00142239
        3672    -5.50862     -5.4463   0.0014221
        3673    -5.50841    -5.44632  0.00142181
        3674    -5.50861    -5.44634  0.00142153
        3675     -5.5083    -5.44635  0.00142124
        3676    -5.50855    -5.44637  0.00142096
        3677    -5.50829    -5.44639  0.00142067
        3678    -5.50844     -5.4464  0.00142038
        3679     -5.5084    -5.44642   0.0014201
        3680    -5.50817    -5.44644  0.00141981
        3681    -5.50835    -5.44645  0.00141952
        3682    -5.50788    -5.44647  0.00141924
        3683    -5.50723    -5.44649  0.00141895
        3684     -5.5067     -5.4465  0.00141866
        3685    -5.50628    -5.44652  0.00141836
        3686    -5.50583    -5.44653  0.00141807
        3687    -5.50521    -5.44655  0.00141778
        3688    -5.50455    -5.44657  0.00141748
        3689    -5.50417    -5.44658  0.00141718
        3690    -5.50377     -5.4466  0.00141688
        3691    -5.50334    -5.44661  0.00141658
        3692    -5.50259    -5.44663  0.00141628
        3693    -5.50197    -5.44664  0.00141597
        3694    -5.50148    -5.44666  0.00141567
        3695    -5.50067    -5.44667  0.00141536
        3696        -5.5    -5.44669  0.00141505
        3697    -5.49916     -5.4467  0.00141474
        3698    -5.49846    -5.44672  0.00141443
        3699     -5.4976    -5.44673  0.00141411
        3700    -5.49673    -5.44674  0.00141379
        3701    -5.49599    -5.44676  0.00141347
        3702    -5.49525    -5.44677  0.00141315
        3703     -5.4948    -5.44678  0.00141283
        3704    -5.49404    -5.44679  0.00141251
        3705    -5.49343    -5.44681  0.00141218
        3706    -5.49281    -5.44682  0.00141185
        3707    -5.49233    -5.44683  0.00141153
        3708    -5.49185    -5.44684   0.0014112
        3709    -5.49122    -5.44686  0.00141087
        3710    -5.49058    -5.44687  0.00141054
        3711    -5.48979    -5.44688  0.00141021
        3712     -5.4893    -5.44689  0.00140987
        3713    -5.48851     -5.4469  0.00140954
        3714    -5.48787    -5.44691   0.0014092
        3715    -5.48707    -5.44692  0.00140886
        3716    -5.48627    -5.44693  0.00140852
        3717    -5.48517    -5.44694  0.00140818
        3718    -5.48437    -5.44695  0.00140784
        3719    -5.48311    -5.44696  0.00140749
        3720    -5.48231    -5.44697  0.00140715
        3721    -5.48135    -5.44698   0.0014068
        3722    -5.48055    -5.44699  0.00140645
        3723    -5.47974      -5.447   0.0014061
        3724    -5.47877    -5.44701  0.00140575
        3725    -5.47795    -5.44702   0.0014054
        3726    -5.47713    -5.44703  0.00140504
        3727    -5.47615    -5.44703  0.00140469
        3728    -5.47532    -5.44704  0.00140433
        3729    -5.47448    -5.44705  0.00140397
        3730    -5.47333    -5.44706  0.00140361
        3731    -5.47233    -5.44706  0.00140325
        3732    -5.47147    -5.44707  0.00140289
        3733    -5.47076    -5.44708  0.00140253
        3734    -5.46943    -5.44708  0.00140217
        3735     -5.4687    -5.44709  0.00140181
        3736    -5.46811    -5.44709  0.00140144
        3737    -5.46766     -5.4471  0.00140108
        3738    -5.46659     -5.4471  0.00140071
        3739    -5.46598    -5.44711  0.00140035
        3740    -5.46505    -5.44711  0.00139998
        3741    -5.46396    -5.44712  0.00139961
        3742    -5.46287    -5.44712  0.00139925
        3743    -5.46176    -5.44713  0.00139888
        3744    -5.46096    -5.44713  0.00139851
        3745     -5.4603    -5.44713  0.00139814
        3746     -5.4595    -5.44714  0.00139777
        3747    -5.45884    -5.44714   0.0013974
        3748    -5.45774    -5.44714  0.00139703
        3749    -5.45664    -5.44715  0.00139666
        3750    -5.45556    -5.44715  0.00139629
        3751    -5.45479    -5.44715  0.00139592
        3752    -5.45388    -5.44715  0.00139555
        3753    -5.45285    -5.44715  0.00139518
        3754    -5.45199    -5.44715  0.00139481
        3755    -5.45116    -5.44716  0.00139444
        3756    -5.45022    -5.44716  0.00139406
        3757    -5.44962    -5.44716  0.00139369
        3758    -5.44861    -5.44716  0.00139332
        3759     -5.4481    -5.44716  0.00139295
        3760     -5.4478    -5.44716  0.00139258
        3761     -5.4474    -5.44716  0.00139221
        3762    -5.44662    -5.44716  0.00139184
        3763    -5.44695    -5.44716  0.00139147
        3764    -5.44646    -5.44716   0.0013911
        3765    -5.44603    -5.44716  0.00139073
        3766    -5.44584    -5.44716  0.00139036
        3767    -5.44572    -5.44716  0.00138999
        3768    -5.44523    -5.44716  0.00138963
        3769    -5.44527    -5.44715  0.00138926
        3770    -5.44585    -5.44715  0.00138889
        3771    -5.44606    -5.44715  0.00138852
        3772    -5.44619    -5.44715  0.00138815
        3773     -5.4467    -5.44715  0.00138778
        3774    -5.44728    -5.44715  0.00138742
        3775    -5.44764    -5.44715  0.00138705
        3776    -5.44821    -5.44715  0.00138668
        3777    -5.44869    -5.44715  0.00138631
