#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        2070    0.921306    0.892384  0.00102378
        2071    0.922987    0.892399  0.00102339
        2072    0.924653    0.892414  0.00102302
        2073      0.9263     0.89243  0.00102265
        2074    0.927929    0.892448   0.0010223
        2075    0.929542    0.892465  0.00102197
        2076    0.931135    0.892484  0.00102165
        2077    0.932707    0.892503  0.00102134
        2078    0.934254    0.892523  0.00102104
        2079    0.935779    0.892544  0.00102076
        2080    0.937283    0.892566   0.0010205
        2081    0.938757    0.892588  0.00102025
        2082    0.940204    0.892611  0.00102002
        2083    0.941622    0.892634   0.0010198
        2084    0.943009    0.892659   0.0010196
        2085    0.944369    0.892683  0.00101941
        2086    0.945694    0.892709  0.00101924
        2087    0.946989    0.892735  0.00101908
        2088     0.94825    0.892761  0.00101894
        2089    0.949475    0.892789  0.00101881
        2090    0.950671    0.892816   0.0010187
        2091    0.951829    0.892844  0.00101861
        2092    0.952952    0.892873  0.00101852
        2093     0.95404    0.892902  0.00101846
        2094     0.95509    0.892932   0.0010184
        2095      0.9561    0.892962  0.00101836
        2096    0.957079    0.892993  0.00101834
        2097    0.958018    0.893024  0.00101832
        2098    0.958918    0.893055  0.00101832
        2099    0.959782    0.893087  0.00101833
        2100    0.960603    0.893119  0.00101836
        2101    0.961384    0.893152  0.00101839
        2102    0.962125    0.893185  0.00101843
        2103     0.96283    0.893218  0.00101849
        2104    0.963503    0.893251  0.00101855
        2105    0.964132    0.893285  0.00101862
        2106    0.964719    0.893319   0.0010187
        2107    0.965267    0.893353  0.00101879
        2108    0.965775    0.893387  0.00101889
        2109     0.96624    0.893422  0.00101899
        2110    0.966665    0.893456   0.0010191
        2111    0.967057    0.893491  0.00101921
        2112    0.967409    0.893526  0.00101933
        2113    0.967723    0.893561  0.00101945
        2114    0.968001    0.893597  0.00101958
        2115     0.96824    0.893632  0.00101971
        2116    0.968434    0.893667  0.00101984
        2117    0.968591    0.893703  0.00101997
        2118    0.968712    0.893738   0.0010201
        2119    0.968793    0.893773  0.00102024
        2120    0.968842    0.893809  0.00102037
        2121    0.968854    0.893844   0.0010205
        2122    0.968826     0.89388  0.00102063
        2123    0.968762    0.893915  0.00102076
        2124    0.968665     0.89395  0.00102089
        2125    0.968534    0.893985  0.00102101
        2126    0.968371     0.89402  0.00102113
        2127     0.96817    0.894055  0.00102124
        2128     0.96794     0.89409  0.00102135
        2129    0.967678    0.894124  0.00102146
        2130    0.967384    0.894159  0.00102156
        2131    0.967057    0.894193  0.00102165
        2132    0.966699    0.894227  0.00102174
        2133    0.966309    0.894261  0.00102182
        2134    0.965889    0.894294  0.00102189
        2135    0.965443    0.894328  0.00102195
        2136    0.964975    0.894361  0.00102201
        2137    0.964475    0.894393  0.00102206
        2138    0.963948    0.894426   0.0010221
        2139     0.96339    0.894458  0.00102213
        2140    0.962812     0.89449  0.00102215
        2141    0.962203    0.894522  0.00102216
        2142     0.96157    0.894553  0.00102216
        2143    0.960916    0.894584  0.00102216
        2144    0.960241    0.894615  0.00102214
        2145    0.959536    0.894645  0.00102211
        2146    0.958814    0.894675  0.00102207
        2147    0.958063    0.894704  0.00102202
        2148    0.957292    0.894734  0.00102196
        2149    0.956499    0.894762  0.00102189
        2150     0.95568    0.894791  0.00102181
        2151    0.954844    0.894819  0.00102171
        2152    0.953984    0.894846  0.00102161
        2153    0.953101    0.894873  0.00102149
        2154    0.952205      0.8949  0.00102136
        2155    0.951285    0.894926  0.00102122
        2156    0.950349    0.894952  0.00102107
        2157    0.949387    0.894977  0.00102091
        2158    0.948404    0.895002  0.00102074
        2159    0.947402    0.895026  0.00102056
        2160    0.946374     0.89505  0.00102036
        2161    0.945328    0.895073  0.00102015
        2162    0.944254    0.895096  0.00101994
        2163    0.943166    0.895118  0.00101971
        2164    0.942051     0.89514  0.00101947
        2165    0.940917    0.895161  0.00101921
        2166    0.939759    0.895181  0.00101895
        2167    0.938577    0.895201  0.00101868
        2168    0.937367    0.895221  0.00101839
        2169    0.936134     0.89524   0.0010181
        2170    0.934877    0.895258  0.00101779
        2171    0.933596    0.895276  0.00101748
        2172     0.93229    0.895293  0.00101715
        2173    0.930957    0.895309  0.00101682
        2174    0.929599    0.895325  0.00101647
        2175    0.928216     0.89534  0.00101612
        2176    0.926807    0.895354  0.00101575
        2177    0.925371    0.895368  0.00101538
        2178    0.923905    0.895381    0.001015
        2179    0.922415    0.895394  0.00101461
        2180    0.920901    0.895405  0.00101421
        2181    0.919354    0.895416   0.0010138
        2182     0.91779    0.895427  0.00101339
        2183    0.916204    0.895436  0.00101297
        2184    0.914589    0.895445  0.00101255
        2185    0.912953    0.895453  0.00101211
        2186    0.911298     0.89546  0.00101168
        2187    0.909618    0.895467  0.00101123
        2188    0.907916    0.895472  0.00101079
        2189    0.906205    0.895477  0.00101034
        2190    0.904478    0.895481  0.00100989
        2191    0.902743    0.895485  0.00100943
        2192    0.900996    0.895487  0.00100897
        2193    0.899237    0.895489  0.00100851
        2194    0.897479     0.89549  0.00100805
        2195    0.895719     0.89549   0.0010076
        2196    0.893964    0.895489  0.00100714
        2197    0.892211    0.895488  0.00100668
        2198    0.890466    0.895485  0.00100622
        2199    0.888733    0.895482  0.00100577
        2200    0.887015    0.895478  0.00100532
        2201    0.885316    0.895474  0.00100488
        2202    0.883636    0.895468  0.00100443
        2203    0.881985    0.895462    0.001004
        2204    0.880372    0.895455  0.00100356
        2205    0.878785    0.895448  0.00100314
        2206    0.877243     0.89544  0.00100272
        2207     0.87574    0.895431   0.0010023
        2208    0.874279    0.895421  0.00100189
        2209    0.872876    0.895411  0.00100149
        2210     0.87152      0.8954   0.0010011
        2211    0.870223    0.895389  0.00100071
        2212    0.868986    0.895377  0.00100033
        2213    0.867806    0.895364 0.000999954
        2214    0.866686    0.895351 0.000999586
        2215    0.865638    0.895338 0.000999225
        2216    0.864662    0.895324  0.00099887
        2217    0.863752     0.89531 0.000998521
        2218    0.862911    0.895295 0.000998177
        2219    0.862146     0.89528 0.000997839
        2220    0.861445    0.895265 0.000997506
        2221    0.860821     0.89525 0.000997178
        2222     0.86027    0.895234 0.000996853
        2223    0.859795    0.895218 0.000996532
        2224    0.859395    0.895202 0.000996214
        2225    0.859073    0.895186 0.000995899
        2226    0.858816    0.895169 0.000995585
        2227     0.85863    0.895153 0.000995274
        2228    0.858521    0.895136 0.000994963
        2229     0.85847     0.89512 0.000994652
        2230    0.858494    0.895104 0.000994342
        2231    0.858583    0.895087 0.000994031
        2232    0.858729    0.895071 0.000993719
        2233    0.858936    0.895055 0.000993406
        2234    0.859206    0.895039 0.000993091
        2235    0.859531    0.895023 0.000992773
        2236    0.859906    0.895007 0.000992454
        2237    0.860341    0.894992 0.000992131
        2238    0.860826    0.894976 0.000991805
        2239    0.861356    0.894961 0.000991476
        2240    0.861929    0.894947 0.000991143
        2241    0.862541    0.894932 0.000990806
        2242    0.863198    0.894918 0.000990465
        2243    0.863892    0.894904  0.00099012
        2244    0.864618    0.894891 0.000989771
        2245    0.865377    0.894877 0.000989417
        2246    0.866165    0.894865 0.000989059
        2247    0.866987    0.894852 0.000988697
        2248    0.867838     0.89484  0.00098833
        2249    0.868711    0.894829 0.000987959
        2250    0.869602    0.894817 0.000987584
        2251    0.870517    0.894807 0.000987204
        2252    0.871444    0.894796  0.00098682
        2253    0.872388    0.894786 0.000986432
        2254     0.87335    0.894777  0.00098604
        2255    0.874326    0.894768 0.000985645
        2256    0.875311    0.894759 0.000985246
        2257    0.876308    0.894751 0.000984843
        2258    0.877313    0.894743 0.000984437
        2259    0.878325    0.894736 0.000984028
        2260    0.879348    0.894729 0.000983616
        2261    0.880373    0.894723 0.000983202
        2262    0.881403    0.894717 0.000982785
        2263     0.88243    0.894711 0.000982365
        2264    0.883462    0.894706 0.000981944
        2265    0.884502    0.894702 0.000981521
        2266    0.885537    0.894698 0.000981096
        2267    0.886565    0.894694  0.00098067
        2268      0.8876    0.894691 0.000980243
        2269     0.88863    0.894689 0.000979814
        2270    0.889657    0.894686 0.000979385
        2271    0.890672    0.894685 0.000978955
        2272    0.891701    0.894683 0.000978525
        2273    0.892727    0.894682 0.000978095
        2274    0.893751    0.894682 0.000977665
        2275    0.894763    0.894682 0.000977235
        2276    0.895768    0.894682 0.000976806
        2277     0.89678    0.894683 0.000976378
        2278    0.897781    0.894685  0.00097595
        2279    0.898775    0.894687 0.000975523
        2280    0.899764    0.894689 0.000975098
        2281    0.900752    0.894691 0.000974674
        2282     0.90173    0.894695 0.000974252
        2283    0.902712    0.894698 0.000973832
        2284    0.903677    0.894702 0.000973413
        2285    0.904642    0.894706 0.000972997
        2286    0.905603    0.894711 0.000972583
        2287    0.906549    0.894716 0.000972171
        2288    0.907497    0.894722 0.000971763
        2289    0.908433    0.894728 0.000971356
        2290    0.909362    0.894734 0.000970953
