#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         726     1.82535     1.71808  0.00368627
         727     1.82275     1.71823  0.00368401
         728     1.82004     1.71837  0.00368161
         729     1.81722      1.7185  0.00367905
         730     1.81431     1.71864  0.00367635
         731     1.81129     1.71876  0.00367351
         732     1.80817     1.71888  0.00367052
         733     1.80497       1.719  0.00366739
         734     1.80167     1.71911  0.00366412
         735     1.79829     1.71922  0.00366072
         736     1.79482     1.71933  0.00365719
         737     1.79128     1.71942  0.00365353
         738     1.78766     1.71952  0.00364975
         739     1.78397      1.7196  0.00364585
         740     1.78021     1.71968  0.00364184
         741     1.77638     1.71976  0.00363773
         742     1.77249     1.71983  0.00363352
         743     1.76855      1.7199  0.00362923
         744     1.76456     1.71996  0.00362484
         745     1.76052     1.72001  0.00362039
         746     1.75643     1.72006  0.00361586
         747     1.75231      1.7201  0.00361128
         748     1.74814     1.72014  0.00360665
         749     1.74395     1.72017  0.00360197
         750     1.73973      1.7202  0.00359726
         751     1.73549     1.72022  0.00359253
         752     1.73123     1.72023  0.00358778
         753     1.72696     1.72024  0.00358303
         754     1.72268     1.72025  0.00357828
         755      1.7184     1.72024  0.00357354
         756     1.71411     1.72024  0.00356882
         757     1.70984     1.72022  0.00356413
         758     1.70557      1.7202  0.00355949
         759     1.70132     1.72018  0.00355488
         760     1.69709     1.72015  0.00355033
         761     1.69288     1.72011  0.00354585
         762     1.68871     1.72007  0.00354144
         763     1.68457     1.72002   0.0035371
         764     1.68046     1.71997  0.00353285
         765     1.67641     1.71992  0.00352869
         766      1.6724     1.71985  0.00352463
         767     1.66845     1.71979  0.00352067
         768     1.66455     1.71971  0.00351682
         769     1.66072     1.71964  0.00351308
         770     1.65696     1.71956  0.00350947
         771     1.65327     1.71947  0.00350597
         772     1.64966     1.71938  0.00350259
         773     1.64613     1.71928  0.00349934
         774     1.64269     1.71919  0.00349622
         775     1.63933     1.71908  0.00349323
         776     1.63607     1.71898  0.00349036
         777      1.6329     1.71887  0.00348763
         778     1.62984     1.71875  0.00348502
         779     1.62688     1.71863  0.00348254
         780     1.62403     1.71851  0.00348019
         781     1.62129     1.71839  0.00347796
         782     1.61866     1.71826  0.00347585
         783     1.61615     1.71813  0.00347385
         784     1.61375       1.718  0.00347197
         785     1.61148     1.71786   0.0034702
         786     1.60932     1.71772  0.00346853
         787     1.60729     1.71758  0.00346696
         788     1.60538     1.71744  0.00346549
         789      1.6036      1.7173   0.0034641
         790     1.60193     1.71715  0.00346279
         791      1.6004       1.717  0.00346155
         792     1.59899     1.71685  0.00346039
         793      1.5977      1.7167  0.00345929
         794     1.59654     1.71655  0.00345824
         795      1.5955      1.7164  0.00345724
         796     1.59458     1.71625  0.00345628
         797     1.59379     1.71609  0.00345536
         798     1.59311     1.71594  0.00345446
         799     1.59255     1.71578  0.00345359
         800      1.5921     1.71563  0.00345273
         801     1.59177     1.71547  0.00345188
         802     1.59155     1.71532  0.00345103
         803     1.59143     1.71517  0.00345018
         804     1.59142     1.71501  0.00344932
         805      1.5915     1.71486  0.00344845
         806     1.59169     1.71471  0.00344755
         807     1.59197     1.71455  0.00344664
         808     1.59234      1.7144  0.00344569
         809      1.5928     1.71425   0.0034447
         810     1.59334      1.7141  0.00344368
         811     1.59396     1.71395  0.00344262
         812     1.59466     1.71381  0.00344152
         813     1.59543     1.71366  0.00344036
         814     1.59627     1.71352  0.00343916
         815     1.59717     1.71337   0.0034379
         816     1.59813     1.71323  0.00343659
         817     1.59914     1.71309  0.00343522
         818     1.60021     1.71296  0.00343379
         819     1.60132     1.71282   0.0034323
         820     1.60248     1.71269  0.00343075
         821     1.60368     1.71255  0.00342914
         822     1.60491     1.71242  0.00342747
         823     1.60617     1.71229  0.00342573
         824     1.60746     1.71217  0.00342394
         825     1.60878     1.71204  0.00342208
         826     1.61012     1.71192  0.00342016
         827     1.61148     1.71179  0.00341818
         828     1.61285     1.71168  0.00341614
         829     1.61423     1.71156  0.00341404
         830     1.61562     1.71144  0.00341188
         831     1.61701     1.71133  0.00340967
         832     1.61841     1.71122   0.0034074
         833     1.61981     1.71111  0.00340508
         834      1.6212       1.711   0.0034027
         835     1.62258     1.71089  0.00340027
         836     1.62396     1.71079  0.00339779
         837     1.62533     1.71069  0.00339527
         838     1.62669     1.71059   0.0033927
         839     1.62803     1.71049  0.00339008
         840     1.62935     1.71039  0.00338742
         841     1.63065      1.7103  0.00338472
         842     1.63194      1.7102  0.00338198
         843      1.6332     1.71011   0.0033792
         844     1.63444     1.71002  0.00337638
         845     1.63566     1.70994  0.00337353
         846     1.63685     1.70985  0.00337065
         847     1.63802     1.70976  0.00336774
         848     1.63916     1.70968   0.0033648
         849     1.64027      1.7096  0.00336183
         850     1.64135     1.70952  0.00335883
         851      1.6424     1.70944  0.00335581
         852     1.64342     1.70936  0.00335277
         853     1.64441     1.70929   0.0033497
         854     1.64537     1.70921  0.00334661
         855      1.6463     1.70914  0.00334351
         856     1.64719     1.70907  0.00334039
         857     1.64806     1.70899  0.00333725
         858     1.64889     1.70892  0.00333409
         859     1.64968     1.70886  0.00333092
         860     1.65044     1.70879  0.00332774
         861     1.65117     1.70872  0.00332455
         862     1.65186     1.70865  0.00332135
         863     1.65252     1.70859  0.00331814
         864     1.65314     1.70853  0.00331492
         865     1.65373     1.70846  0.00331169
         866     1.65428      1.7084  0.00330846
         867     1.65479     1.70834  0.00330522
         868     1.65527     1.70828  0.00330198
         869     1.65571     1.70822  0.00329873
         870      1.6561     1.70816  0.00329548
         871     1.65646      1.7081  0.00329223
         872     1.65678     1.70804  0.00328898
         873     1.65705     1.70798  0.00328573
         874     1.65728     1.70792  0.00328249
         875     1.65747     1.70786  0.00327924
         876     1.65761     1.70781    0.003276
         877      1.6577     1.70775  0.00327276
         878     1.65775     1.70769  0.00326953
         879     1.65774     1.70764  0.00326631
         880     1.65769     1.70758  0.00326309
         881     1.65759     1.70752  0.00325988
         882     1.65743     1.70747  0.00325667
         883     1.65722     1.70741  0.00325348
         884     1.65696     1.70735   0.0032503
         885     1.65664     1.70729  0.00324714
         886     1.65627     1.70724  0.00324398
         887     1.65583     1.70718  0.00324084
         888     1.65535     1.70712  0.00323772
         889      1.6548     1.70706  0.00323461
         890     1.65419       1.707  0.00323152
         891     1.65353     1.70694  0.00322845
         892      1.6528     1.70688   0.0032254
         893     1.65202     1.70682  0.00322238
         894     1.65118     1.70676  0.00321937
         895     1.65028     1.70669  0.00321639
         896     1.64931     1.70663  0.00321344
         897      1.6483     1.70657  0.00321052
         898     1.64722      1.7065  0.00320762
         899     1.64608     1.70643  0.00320476
         900     1.64489     1.70636  0.00320193
         901     1.64365     1.70629  0.00319913
         902     1.64235     1.70622  0.00319637
         903     1.64099     1.70615  0.00319365
         904     1.63959     1.70608  0.00319096
         905     1.63813       1.706  0.00318832
         906     1.63663     1.70593  0.00318572
         907     1.63508     1.70585  0.00318316
         908     1.63348     1.70577  0.00318066
         909     1.63184     1.70569   0.0031782
         910     1.63016      1.7056  0.00317579
         911     1.62843     1.70552  0.00317343
         912     1.62667     1.70543  0.00317113
         913     1.62488     1.70534  0.00316888
         914     1.62305     1.70525  0.00316669
         915     1.62118     1.70516  0.00316457
         916     1.61929     1.70507   0.0031625
         917     1.61737     1.70497   0.0031605
         918     1.61542     1.70488  0.00315856
         919     1.61344     1.70478  0.00315669
