#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1929     -5.4443    -5.44784 6.78539e-05
        1930    -5.44408    -5.44784 6.78467e-05
        1931    -5.44418    -5.44784 6.78381e-05
        1932    -5.44395    -5.44783 6.78328e-05
        1933    -5.44405    -5.44783  6.7826e-05
        1934    -5.44447    -5.44783 6.78133e-05
        1935    -5.44489    -5.44783 6.77953e-05
        1936    -5.44466    -5.44783 6.77801e-05
        1937    -5.44475    -5.44783 6.77638e-05
        1938    -5.44516    -5.44783 6.77427e-05
        1939    -5.44493    -5.44782 6.77243e-05
        1940    -5.44534    -5.44782 6.77015e-05
        1941    -5.44575    -5.44782 6.76751e-05
        1942    -5.44583    -5.44782  6.7648e-05
        1943    -5.44623    -5.44782 6.76182e-05
        1944     -5.4463    -5.44782 6.75879e-05
        1945    -5.44637    -5.44782 6.75573e-05
        1946    -5.44709    -5.44782 6.75236e-05
        1947    -5.44715    -5.44782 6.74898e-05
        1948    -5.44721    -5.44782 6.74559e-05
        1949    -5.44727    -5.44782 6.74218e-05
        1950      -5.447    -5.44782 6.73886e-05
        1951    -5.44672    -5.44782 6.73564e-05
        1952    -5.44709    -5.44782 6.73229e-05
        1953    -5.44746    -5.44782 6.72886e-05
        1954    -5.44717    -5.44781  6.7255e-05
        1955    -5.44689    -5.44781 6.72223e-05
        1956    -5.44724    -5.44781 6.71886e-05
        1957    -5.44759    -5.44781 6.71543e-05
        1958    -5.44794    -5.44781 6.71201e-05
        1959    -5.44796    -5.44781 6.70858e-05
        1960    -5.44765    -5.44781 6.70517e-05
        1961    -5.44799    -5.44781 6.70175e-05
        1962    -5.44736    -5.44781 6.69838e-05
        1963    -5.44769    -5.44781 6.69497e-05
        1964    -5.44737    -5.44781  6.6916e-05
        1965    -5.44737    -5.44781 6.68823e-05
        1966     -5.4477    -5.44781 6.68483e-05
        1967    -5.44737    -5.44781 6.68147e-05
        1968    -5.44736    -5.44781 6.67811e-05
        1969    -5.44736    -5.44781 6.67476e-05
        1970    -5.44735    -5.44781 6.67141e-05
        1971    -5.44701    -5.44781 6.66815e-05
        1972      -5.447    -5.44781  6.6649e-05
        1973    -5.44731    -5.44781 6.66157e-05
        1974    -5.44729    -5.44781 6.65825e-05
        1975    -5.44824    -5.44781 6.65491e-05
        1976     -5.4492    -5.44781 6.65192e-05
        1977    -5.44918    -5.44781 6.64891e-05
        1978     -5.4498    -5.44781 6.64631e-05
        1979    -5.44978    -5.44781 6.64369e-05
        1980    -5.44976    -5.44782 6.64106e-05
        1981    -5.44941    -5.44782 6.63819e-05
        1982    -5.44874    -5.44782 6.63501e-05
        1983    -5.44904    -5.44782 6.63195e-05
        1984    -5.44933    -5.44782 6.62904e-05
        1985    -5.44898    -5.44782 6.62597e-05
        1986     -5.4496    -5.44782 6.62324e-05
        1987    -5.44926    -5.44782  6.6203e-05
        1988    -5.44923    -5.44782 6.61735e-05
        1989     -5.4492    -5.44782 6.61439e-05
        1990     -5.4495    -5.44782  6.6116e-05
        1991    -5.45013    -5.44782  6.6093e-05
        1992     -5.4501    -5.44782 6.60697e-05
        1993    -5.45008    -5.44783 6.60462e-05
        1994    -5.44973    -5.44783   6.602e-05
        1995    -5.44939    -5.44783 6.59916e-05
        1996    -5.44904    -5.44783 6.59613e-05
        1997    -5.44903    -5.44783  6.5931e-05
        1998    -5.44804    -5.44783 6.58981e-05
        1999    -5.44835    -5.44783 6.58657e-05
        2000    -5.44736    -5.44783 6.58331e-05
        2001    -5.44703    -5.44783 6.58015e-05
        2002    -5.44766    -5.44783 6.57686e-05
        2003    -5.44733    -5.44783 6.57363e-05
        2004    -5.44797    -5.44783 6.57035e-05
        2005    -5.44764    -5.44783 6.56708e-05
        2006    -5.44731    -5.44783 6.56386e-05
        2007    -5.44731    -5.44783 6.56064e-05
        2008    -5.44763    -5.44783 6.55738e-05
        2009     -5.4473    -5.44783 6.55417e-05
        2010    -5.44666    -5.44783 6.55116e-05
        2011    -5.44634    -5.44783 6.54832e-05
        2012    -5.44635    -5.44783 6.54548e-05
        2013    -5.44668    -5.44782 6.54248e-05
        2014    -5.44669    -5.44782 6.53948e-05
        2015    -5.44637    -5.44782 6.53663e-05
        2016    -5.44638    -5.44782 6.53378e-05
        2017    -5.44607    -5.44782 6.53111e-05
        2018    -5.44576    -5.44782 6.52867e-05
        2019    -5.44578    -5.44782 6.52622e-05
        2020    -5.44612    -5.44782 6.52354e-05
        2021    -5.44646    -5.44782 6.52065e-05
        2022    -5.44778    -5.44782 6.51743e-05
        2023    -5.44651    -5.44782 6.51453e-05
        2024     -5.4475    -5.44782 6.51133e-05
        2025     -5.4472    -5.44782 6.50818e-05
        2026    -5.44788    -5.44782 6.50497e-05
        2027    -5.44823    -5.44782 6.50179e-05
        2028    -5.44826    -5.44782 6.49862e-05
        2029    -5.44861    -5.44782 6.49554e-05
        2030    -5.44929    -5.44782 6.49274e-05
        2031    -5.44932    -5.44782 6.48996e-05
        2032    -5.44935    -5.44782  6.4872e-05
        2033    -5.44938    -5.44782 6.48447e-05
        2034    -5.44974    -5.44782 6.48196e-05
        2035    -5.44912    -5.44782  6.4791e-05
        2036    -5.44883    -5.44782  6.4761e-05
        2037    -5.44919    -5.44782 6.47327e-05
        2038    -5.44923    -5.44782 6.47046e-05
        2039    -5.44926    -5.44783 6.46767e-05
        2040     -5.4493    -5.44783 6.46491e-05
        2041    -5.44901    -5.44783   6.462e-05
        2042    -5.44937    -5.44783 6.45928e-05
        2043    -5.44973    -5.44783 6.45679e-05
        2044    -5.45009    -5.44783 6.45458e-05
        2045    -5.45013    -5.44783  6.4524e-05
        2046    -5.45016    -5.44783 6.45025e-05
        2047     -5.4502    -5.44783 6.44813e-05
        2048    -5.44958    -5.44783 6.44555e-05
        2049    -5.44962    -5.44783   6.443e-05
        2050    -5.44998    -5.44784  6.4407e-05
        2051    -5.45001    -5.44784 6.43843e-05
        2052    -5.45004    -5.44784 6.43619e-05
        2053    -5.45007    -5.44784 6.43397e-05
        2054     -5.4501    -5.44784 6.43178e-05
        2055    -5.45013    -5.44784 6.42962e-05
        2056    -5.45016    -5.44784 6.42748e-05
        2057    -5.45018    -5.44784 6.42536e-05
        2058    -5.45021    -5.44784 6.42327e-05
        2059    -5.45055    -5.44785  6.4215e-05
        2060     -5.4509    -5.44785 6.42009e-05
        2061    -5.45092    -5.44785 6.41871e-05
        2062    -5.45158    -5.44785 6.41815e-05
        2063    -5.45192    -5.44785 6.41808e-05
        2064    -5.45129    -5.44785 6.41713e-05
        2065    -5.45131    -5.44786  6.4162e-05
        2066    -5.45164    -5.44786 6.41571e-05
        2067    -5.45197    -5.44786 6.41569e-05
        2068    -5.45165    -5.44786 6.41521e-05
        2069    -5.45166    -5.44786 6.41474e-05
        2070    -5.45166    -5.44787 6.41426e-05
        2071    -5.45166    -5.44787 6.41377e-05
        2072    -5.45197    -5.44787 6.41374e-05
        2073    -5.45197    -5.44787 6.41369e-05
        2074    -5.45196    -5.44787 6.41363e-05
        2075    -5.45162    -5.44787 6.41308e-05
        2076    -5.45128    -5.44788 6.41209e-05
        2077    -5.45159    -5.44788 6.41149e-05
        2078    -5.45221    -5.44788  6.4118e-05
        2079    -5.45187    -5.44788 6.41158e-05
        2080    -5.45184    -5.44788 6.41132e-05
        2081    -5.45149    -5.44789 6.41058e-05
        2082    -5.45113    -5.44789  6.4094e-05
        2083    -5.45109    -5.44789 6.40817e-05
        2084    -5.45073    -5.44789 6.40655e-05
        2085    -5.45134    -5.44789 6.40561e-05
        2086    -5.45162    -5.44789 6.40503e-05
        2087    -5.45157     -5.4479 6.40438e-05
        2088    -5.45184     -5.4479  6.4041e-05
        2089    -5.45147     -5.4479 6.40332e-05
        2090    -5.45141     -5.4479 6.40246e-05
        2091    -5.45103     -5.4479 6.40115e-05
        2092    -5.45097     -5.4479 6.39977e-05
        2093    -5.45091    -5.44791 6.39832e-05
        2094     -5.4502    -5.44791 6.39621e-05
        2095    -5.44948    -5.44791  6.3936e-05
        2096    -5.44974    -5.44791 6.39114e-05
        2097    -5.45032    -5.44791 6.38913e-05
        2098    -5.45025    -5.44791 6.38706e-05
        2099     -5.4505    -5.44791  6.3852e-05
        2100    -5.44978    -5.44791 6.38278e-05
        2101    -5.45003    -5.44791 6.38054e-05
        2102     -5.4506    -5.44791 6.37878e-05
        2103    -5.45084    -5.44792 6.37726e-05
        2104    -5.45109    -5.44792 6.37602e-05
        2105    -5.45133    -5.44792 6.37505e-05
        2106    -5.45093    -5.44792 6.37363e-05
        2107    -5.45053    -5.44792  6.3718e-05
        2108    -5.45012    -5.44792 6.36963e-05
        2109    -5.45004    -5.44792  6.3674e-05
        2110    -5.44931    -5.44792 6.36473e-05
        2111    -5.44923    -5.44793 6.36201e-05
        2112    -5.44915    -5.44793 6.35926e-05
        2113    -5.44842    -5.44793  6.3563e-05
        2114    -5.44834    -5.44793 6.35332e-05
        2115    -5.44794    -5.44793 6.35032e-05
        2116    -5.44721    -5.44793 6.34741e-05
        2117    -5.44714    -5.44793 6.34452e-05
        2118    -5.44706    -5.44792 6.34165e-05
        2119    -5.44634    -5.44792  6.3391e-05
        2120    -5.44691    -5.44792 6.33629e-05
        2121    -5.44652    -5.44792 6.33365e-05
        2122    -5.44677    -5.44792  6.3309e-05
        2123    -5.44605    -5.44792 6.32853e-05
        2124    -5.44631    -5.44792 6.32601e-05
        2125    -5.44657    -5.44792 6.32335e-05
        2126    -5.44651    -5.44792 6.32072e-05
        2127    -5.44677    -5.44792 6.31798e-05
        2128    -5.44671    -5.44792 6.31527e-05
        2129    -5.44665    -5.44792 6.31259e-05
        2130    -5.44691    -5.44792  6.3098e-05
        2131    -5.44686    -5.44792 6.30703e-05
        2132    -5.44681    -5.44792 6.30429e-05
        2133    -5.44708    -5.44792 6.30145e-05
        2134    -5.44736    -5.44792 6.29855e-05
        2135    -5.44958    -5.44792 6.29609e-05
        2136    -5.44987    -5.44792  6.2938e-05
        2137     -5.4495    -5.44792 6.29129e-05
        2138    -5.44979    -5.44792 6.28896e-05
        2139    -5.44943    -5.44792 6.28641e-05
        2140    -5.45004    -5.44792 6.28426e-05
        2141    -5.45001    -5.44792 6.28208e-05
        2142    -5.45031    -5.44792 6.28014e-05
        2143    -5.45093    -5.44792 6.27877e-05
        2144    -5.44961    -5.44793 6.27634e-05
        2145    -5.44992    -5.44793  6.2741e-05
        2146    -5.45054    -5.44793 6.27236e-05
        2147    -5.45053    -5.44793 6.27061e-05
        2148    -5.45051    -5.44793 6.26884e-05
        2149     -5.4505    -5.44793 6.26706e-05
        2150    -5.45081    -5.44793 6.26558e-05
        2151     -5.4508    -5.44793 6.26409e-05
        2152    -5.45112    -5.44793 6.26293e-05
        2153    -5.45144    -5.44794 6.26214e-05
        2154    -5.45112    -5.44794 6.26097e-05
        2155    -5.45112    -5.44794 6.25981e-05
        2156    -5.45112    -5.44794 6.25864e-05
        2157    -5.45015    -5.44794 6.25657e-05
        2158     -5.4508    -5.44794 6.25508e-05
        2159    -5.45146    -5.44794  6.2543e-05
        2160    -5.45179    -5.44795 6.25393e-05
        2161    -5.45147    -5.44795 6.25317e-05
        2162    -5.45148    -5.44795 6.25241e-05
        2163    -5.45214    -5.44795 6.25252e-05
        2164    -5.45215    -5.44795 6.25265e-05
        2165    -5.45281    -5.44796 6.25379e-05
        2166    -5.45218    -5.44796 6.25394e-05
        2167    -5.45187    -5.44796 6.25366e-05
        2168    -5.45189    -5.44796  6.2534e-05
        2169     -5.4519    -5.44796 6.25316e-05
        2170    -5.45192    -5.44797 6.25294e-05
        2171    -5.45194    -5.44797 6.25273e-05
        2172    -5.45228    -5.44797   6.253e-05
        2173    -5.45262    -5.44797 6.25379e-05
        2174    -5.45264    -5.44797  6.2546e-05
        2175    -5.45234    -5.44798 6.25495e-05
        2176    -5.45301    -5.44798 6.25635e-05
        2177    -5.45303    -5.44798 6.25778e-05
        2178    -5.45338    -5.44798 6.25981e-05
        2179     -5.4534    -5.44799 6.26186e-05
        2180    -5.45277    -5.44799 6.26284e-05
        2181     -5.4528    -5.44799 6.26385e-05
        2182    -5.45315    -5.44799 6.26544e-05
        2183    -5.45382    -5.44799 6.26826e-05
        2184    -5.45417      -5.448 6.27178e-05
        2185     -5.4542      -5.448 6.27533e-05
        2186    -5.45423      -5.448 6.27892e-05
        2187    -5.45425    -5.44801 6.28255e-05
        2188    -5.45396    -5.44801 6.28556e-05
        2189    -5.45334    -5.44801 6.28741e-05
        2190    -5.45305    -5.44801 6.28875e-05
        2191    -5.45308    -5.44802 6.29014e-05
        2192    -5.45312    -5.44802 6.29158e-05
        2193    -5.45251    -5.44802 6.29203e-05
        2194    -5.45287    -5.44802 6.29304e-05
        2195     -5.4529    -5.44802  6.2941e-05
        2196     -5.4523    -5.44803 6.29424e-05
        2197    -5.45169    -5.44803 6.29359e-05
        2198    -5.45076    -5.44803 6.29196e-05
        2199    -5.45081    -5.44803 6.29036e-05
        2200    -5.45085    -5.44803 6.28881e-05
        2201    -5.45026    -5.44803 6.28677e-05
        2202    -5.44966    -5.44803 6.28435e-05
        2203    -5.44971    -5.44803 6.28196e-05
        2204    -5.44977    -5.44804  6.2796e-05
        2205    -5.45079    -5.44804   6.278e-05
        2206    -5.45085    -5.44804 6.27645e-05
        2207    -5.45091    -5.44804 6.27496e-05
        2208     -5.4513    -5.44804 6.27385e-05
        2209    -5.45169    -5.44804 6.27319e-05
        2210    -5.45176    -5.44804  6.2726e-05
        2211    -5.45183    -5.44805  6.2721e-05
        2212    -5.45157    -5.44805 6.27129e-05
        2213    -5.45133    -5.44805 6.27021e-05
        2214    -5.45108    -5.44805 6.26887e-05
        2215    -5.45115    -5.44805  6.2676e-05
        2216    -5.45058    -5.44805 6.26582e-05
        2217    -5.45131    -5.44805 6.26471e-05
        2218    -5.45172    -5.44806 6.26407e-05
        2219     -5.4518    -5.44806 6.26351e-05
        2220    -5.45188    -5.44806 6.26306e-05
        2221    -5.45229    -5.44806 6.26313e-05
        2222    -5.45237    -5.44806 6.26332e-05
        2223    -5.45278    -5.44806 6.26409e-05
        2224    -5.45319    -5.44807 6.26551e-05
        2225    -5.45327    -5.44807 6.26707e-05
        2226    -5.45368    -5.44807 6.26932e-05
        2227    -5.45377    -5.44807 6.27172e-05
        2228    -5.45385    -5.44808 6.27426e-05
        2229    -5.45361    -5.44808 6.27636e-05
        2230    -5.45337    -5.44808 6.27802e-05
        2231    -5.45345    -5.44808 6.27982e-05
        2232    -5.45385    -5.44809 6.28232e-05
        2233    -5.45264    -5.44809 6.28282e-05
        2234    -5.45272    -5.44809 6.28342e-05
        2235    -5.45182    -5.44809 6.28282e-05
        2236    -5.45125    -5.44809 6.28159e-05
        2237    -5.45099     -5.4481 6.28012e-05
        2238    -5.45171     -5.4481 6.27939e-05
        2239    -5.45145     -5.4481 6.27837e-05
        2240    -5.45151     -5.4481 6.27741e-05
        2241    -5.45157     -5.4481 6.27652e-05
        2242    -5.45292     -5.4481 6.27739e-05
        2243    -5.45297    -5.44811 6.27835e-05
        2244    -5.45302    -5.44811 6.27936e-05
        2245    -5.45274    -5.44811 6.27995e-05
        2246    -5.45278    -5.44811  6.2806e-05
        2247    -5.45314    -5.44811 6.28179e-05
        2248    -5.45285    -5.44812 6.28252e-05
        2249    -5.45223    -5.44812 6.28239e-05
        2250    -5.45193    -5.44812 6.28188e-05
        2251    -5.45098    -5.44812 6.28037e-05
        2252    -5.45099    -5.44812 6.27888e-05
        2253      -5.451    -5.44812 6.27739e-05
        2254    -5.45068    -5.44813 6.27563e-05
        2255    -5.45069    -5.44813 6.27388e-05
        2256    -5.45036    -5.44813 6.27188e-05
        2257    -5.45067    -5.44813 6.27011e-05
        2258    -5.45131    -5.44813 6.26892e-05
        2259    -5.45097    -5.44813  6.2674e-05
        2260    -5.45062    -5.44813 6.26559e-05
        2261    -5.45027    -5.44813 6.26353e-05
        2262    -5.45023    -5.44813 6.26145e-05
        2263     -5.4502    -5.44814 6.25935e-05
        2264    -5.45015    -5.44814 6.25722e-05
