#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2147    0.791344    0.778078  0.00100988
        2148    0.791337    0.778084  0.00100943
        2149     0.79134    0.778091  0.00100898
        2150    0.791354    0.778097  0.00100853
        2151    0.791379    0.778103  0.00100808
        2152    0.791414    0.778109  0.00100763
        2153    0.791459    0.778115  0.00100718
        2154    0.791514    0.778121  0.00100673
        2155    0.791578    0.778128  0.00100628
        2156    0.791652    0.778134  0.00100584
        2157    0.791734     0.77814  0.00100539
        2158    0.791825    0.778147  0.00100494
        2159    0.791924    0.778153   0.0010045
        2160    0.792031    0.778159  0.00100405
        2161    0.792146    0.778166  0.00100361
        2162    0.792268    0.778172  0.00100317
        2163    0.792397    0.778179  0.00100272
        2164    0.792532    0.778186  0.00100228
        2165    0.792674    0.778192  0.00100184
        2166    0.792822    0.778199   0.0010014
        2167    0.792975    0.778206  0.00100096
        2168    0.793133    0.778213  0.00100053
        2169    0.793295     0.77822  0.00100009
        2170    0.793461    0.778227 0.000999653
        2171    0.793631    0.778234 0.000999218
        2172    0.793804    0.778241 0.000998783
        2173     0.79398    0.778248  0.00099835
        2174    0.794157    0.778256 0.000997917
        2175    0.794337    0.778263 0.000997486
        2176    0.794517     0.77827 0.000997056
        2177    0.794698    0.778278 0.000996626
        2178    0.794878    0.778286 0.000996198
        2179    0.795058    0.778293  0.00099577
        2180    0.795237    0.778301 0.000995344
        2181    0.795415    0.778309 0.000994918
        2182     0.79559    0.778317 0.000994494
        2183    0.795763    0.778325  0.00099407
        2184    0.795933    0.778333 0.000993648
        2185    0.796099    0.778341 0.000993227
        2186    0.796261    0.778349 0.000992806
        2187    0.796419    0.778358 0.000992386
        2188    0.796573    0.778366 0.000991968
        2189    0.796721    0.778374  0.00099155
        2190    0.796863    0.778383 0.000991133
        2191       0.797    0.778391 0.000990717
        2192     0.79713      0.7784 0.000990302
        2193    0.797253    0.778408 0.000989888
        2194    0.797368    0.778417 0.000989474
        2195    0.797475    0.778426 0.000989062
        2196    0.797575    0.778434  0.00098865
        2197    0.797667    0.778443 0.000988239
        2198    0.797749    0.778452 0.000987828
        2199    0.797823    0.778461 0.000987418
        2200    0.797887     0.77847 0.000987009
        2201    0.797942    0.778478   0.0009866
        2202    0.797987    0.778487 0.000986192
        2203    0.798021    0.778496 0.000985784
        2204    0.798046    0.778505 0.000985377
        2205     0.79806    0.778514  0.00098497
        2206    0.798063    0.778523 0.000984563
        2207    0.798056    0.778532 0.000984157
        2208    0.798038     0.77854 0.000983751
        2209    0.798009    0.778549 0.000983345
        2210     0.79797    0.778558 0.000982939
        2211     0.79792    0.778567 0.000982533
        2212    0.797859    0.778575 0.000982128
        2213    0.797787    0.778584 0.000981723
        2214    0.797704    0.778593 0.000981317
        2215    0.797611    0.778601 0.000980912
        2216    0.797507     0.77861 0.000980506
        2217    0.797393    0.778618   0.0009801
        2218    0.797269    0.778627 0.000979695
        2219    0.797134    0.778635 0.000979289
        2220     0.79699    0.778643 0.000978882
        2221    0.796836    0.778652 0.000978476
        2222    0.796671     0.77866 0.000978069
        2223    0.796497    0.778668 0.000977662
        2224    0.796314    0.778676 0.000977255
        2225    0.796121    0.778683 0.000976847
        2226    0.795919    0.778691 0.000976439
        2227    0.795708    0.778699  0.00097603
        2228    0.795489    0.778706 0.000975621
        2229    0.795261    0.778714 0.000975212
        2230    0.795025    0.778721 0.000974802
        2231     0.79478    0.778728 0.000974392
        2232    0.794528    0.778735 0.000973981
        2233    0.794269    0.778742 0.000973569
        2234    0.794002    0.778749 0.000973158
        2235    0.793728    0.778756 0.000972745
        2236    0.793447    0.778762 0.000972332
        2237    0.793159    0.778769 0.000971919
        2238    0.792865    0.778775 0.000971505
        2239    0.792565    0.778781 0.000971091
        2240    0.792258    0.778787 0.000970676
        2241    0.791946    0.778793  0.00097026
        2242    0.791628    0.778799 0.000969845
        2243    0.791306    0.778805 0.000969428
        2244    0.790978     0.77881 0.000969011
        2245    0.790646    0.778815 0.000968594
        2246    0.790308     0.77882 0.000968176
        2247    0.789967    0.778825 0.000967758
        2248    0.789621     0.77883  0.00096734
        2249    0.789271    0.778835 0.000966921
        2250    0.788919    0.778839 0.000966501
        2251    0.788563    0.778844 0.000966082
        2252    0.788203    0.778848 0.000965662
        2253    0.787841    0.778852 0.000965241
        2254    0.787477    0.778856 0.000964821
        2255    0.787111    0.778859   0.0009644
        2256    0.786743    0.778863 0.000963978
        2257    0.786373    0.778866 0.000963557
        2258    0.786003    0.778869 0.000963136
        2259    0.785631    0.778872 0.000962714
        2260     0.78526    0.778875 0.000962292
        2261    0.784888    0.778878  0.00096187
        2262    0.784517     0.77888 0.000961448
        2263    0.784146    0.778883 0.000961026
        2264    0.783776    0.778885 0.000960604
        2265    0.783408    0.778887 0.000960182
        2266    0.783043    0.778888  0.00095976
        2267     0.78268     0.77889 0.000959338
        2268     0.78232    0.778892 0.000958916
        2269    0.781964    0.778893 0.000958495
        2270    0.781613    0.778894 0.000958073
        2271    0.781266    0.778895 0.000957652
        2272    0.780925    0.778896 0.000957231
        2273     0.78059    0.778897  0.00095681
        2274    0.780262    0.778898 0.000956389
        2275    0.779941    0.778898 0.000955969
        2276    0.779629    0.778898 0.000955549
        2277    0.779324    0.778898 0.000955129
        2278    0.779028    0.778899  0.00095471
        2279    0.778741    0.778898 0.000954291
        2280    0.778464    0.778898 0.000953873
        2281    0.778196    0.778898 0.000953455
        2282    0.777939    0.778898 0.000953037
        2283    0.777693    0.778897  0.00095262
        2284    0.777458    0.778896 0.000952203
        2285    0.777235    0.778896 0.000951786
        2286    0.777025    0.778895  0.00095137
        2287    0.776826    0.778894 0.000950955
        2288     0.77664    0.778893  0.00095054
        2289    0.776468    0.778892 0.000950125
        2290    0.776309    0.778891 0.000949711
        2291    0.776164     0.77889 0.000949297
        2292    0.776033    0.778888 0.000948883
        2293    0.775916    0.778887 0.000948471
        2294    0.775813    0.778886 0.000948058
        2295    0.775725    0.778884 0.000947646
        2296     0.77565    0.778883 0.000947234
        2297    0.775591    0.778881 0.000946823
        2298    0.775545     0.77888 0.000946412
        2299    0.775514    0.778879 0.000946002
        2300    0.775498    0.778877 0.000945591
        2301    0.775495    0.778876 0.000945182
        2302    0.775506    0.778874 0.000944772
        2303    0.775531    0.778873 0.000944363
        2304     0.77557    0.778871 0.000943954
        2305    0.775622     0.77887 0.000943546
        2306    0.775688    0.778868 0.000943138
        2307    0.775767    0.778867  0.00094273
        2308    0.775857    0.778866 0.000942322
        2309     0.77596    0.778865 0.000941915
        2310    0.776075    0.778863 0.000941508
        2311    0.776201    0.778862 0.000941101
        2312    0.776338    0.778861 0.000940695
        2313    0.776486     0.77886 0.000940289
        2314    0.776643    0.778859 0.000939883
        2315    0.776811    0.778858 0.000939477
        2316    0.776987    0.778857 0.000939072
        2317    0.777172    0.778857 0.000938667
        2318    0.777365    0.778856 0.000938262
        2319    0.777566    0.778856 0.000937858
        2320    0.777773    0.778855 0.000937454
        2321    0.777987    0.778855  0.00093705
        2322    0.778208    0.778854 0.000936646
        2323    0.778434    0.778854 0.000936243
        2324    0.778666    0.778854  0.00093584
        2325    0.778903    0.778854 0.000935438
        2326    0.779144    0.778854 0.000935036
        2327    0.779389    0.778855 0.000934634
        2328    0.779638    0.778855 0.000934232
        2329    0.779891    0.778855 0.000933831
        2330    0.780147    0.778856 0.000933431
        2331    0.780404    0.778857  0.00093303
        2332    0.780663    0.778857 0.000932631
        2333    0.780924    0.778858 0.000932231
        2334    0.781186    0.778859 0.000931832
        2335    0.781449     0.77886 0.000931434
        2336    0.781713    0.778862 0.000931036
        2337    0.781977    0.778863 0.000930639
        2338    0.782241    0.778864 0.000930242
        2339    0.782504    0.778866 0.000929845
        2340    0.782767    0.778868 0.000929449
        2341    0.783028    0.778869 0.000929054
        2342    0.783289    0.778871 0.000928659
        2343    0.783547    0.778873 0.000928265
        2344    0.783804    0.778875 0.000927872
        2345     0.78406    0.778877 0.000927479
        2346    0.784313     0.77888 0.000927086
        2347    0.784564    0.778882 0.000926694
        2348    0.784812    0.778885 0.000926303
        2349    0.785058    0.778887 0.000925912
        2350    0.785301     0.77889 0.000925522
        2351    0.785541    0.778893 0.000925133
        2352    0.785779    0.778896 0.000924744
        2353    0.786013    0.778899 0.000924356
        2354    0.786244    0.778902 0.000923969
        2355    0.786471    0.778905 0.000923582
        2356    0.786694    0.778909 0.000923196
        2357    0.786913    0.778912 0.000922811
        2358    0.787128    0.778915 0.000922426
        2359    0.787338    0.778919 0.000922042
        2360    0.787543    0.778923 0.000921658
        2361    0.787744    0.778926 0.000921275
        2362     0.78794     0.77893 0.000920893
        2363     0.78813    0.778934 0.000920512
        2364    0.788316    0.778938 0.000920131
        2365    0.788496    0.778942 0.000919751
        2366    0.788671    0.778946 0.000919371
        2367     0.78884     0.77895 0.000918992
        2368    0.789004    0.778955 0.000918614
        2369    0.789162    0.778959 0.000918236
        2370    0.789314    0.778963 0.000917859
        2371     0.78946    0.778968 0.000917483
        2372    0.789601    0.778972 0.000917107
        2373    0.789735    0.778977 0.000916732
        2374    0.789863    0.778981 0.000916357
        2375    0.789986    0.778986 0.000915983
        2376    0.790103    0.778991 0.000915609
        2377    0.790214    0.778995 0.000915236
        2378    0.790318       0.779 0.000914864
        2379    0.790416    0.779005 0.000914492
        2380    0.790508     0.77901  0.00091412
        2381    0.790594    0.779015 0.000913749
        2382    0.790673     0.77902 0.000913379
        2383    0.790746    0.779024 0.000913009
        2384    0.790812    0.779029 0.000912639
        2385    0.790872    0.779034  0.00091227
        2386    0.790926    0.779039 0.000911902
        2387    0.790973    0.779044 0.000911533
        2388    0.791014    0.779049 0.000911165
        2389    0.791048    0.779054 0.000910798
        2390    0.791077    0.779059  0.00091043
        2391    0.791099    0.779064 0.000910064
        2392    0.791114    0.779069 0.000909697
        2393    0.791124    0.779075 0.000909331
        2394    0.791127     0.77908 0.000908965
        2395    0.791125    0.779085 0.000908599
        2396    0.791116     0.77909 0.000908234
        2397    0.791102    0.779095 0.000907869
        2398    0.791082      0.7791 0.000907504
        2399    0.791057    0.779105  0.00090714
        2400    0.791027     0.77911 0.000906775
        2401    0.790991    0.779115 0.000906411
        2402    0.790951    0.779119 0.000906047
        2403    0.790905    0.779124 0.000905683
        2404    0.790855    0.779129  0.00090532
        2405      0.7908    0.779134 0.000904956
        2406     0.79074    0.779139 0.000904593
        2407    0.790674    0.779144  0.00090423
        2408    0.790603    0.779148 0.000903867
        2409    0.790528    0.779153 0.000903504
        2410    0.790447    0.779158 0.000903141
        2411    0.790361    0.779163 0.000902779
        2412    0.790271    0.779167 0.000902416
        2413    0.790176    0.779172 0.000902054
        2414    0.790076    0.779176 0.000901691
        2415    0.789971    0.779181 0.000901329
        2416    0.789861    0.779185 0.000900967
        2417    0.789747    0.779189 0.000900605
        2418    0.789627    0.779194 0.000900242
        2419    0.789502    0.779198  0.00089988
        2420    0.789373    0.779202 0.000899518
        2421     0.78924    0.779206 0.000899156
        2422    0.789101     0.77921 0.000898794
        2423    0.788957    0.779214 0.000898432
        2424    0.788808    0.779218 0.000898071
        2425    0.788655    0.779222 0.000897709
        2426    0.788496    0.779226 0.000897347
        2427    0.788332     0.77923 0.000896985
        2428    0.788163    0.779234 0.000896623
        2429    0.787989    0.779237 0.000896261
        2430    0.787809    0.779241 0.000895899
        2431    0.787624    0.779244 0.000895537
        2432    0.787434    0.779248 0.000895175
        2433    0.787238    0.779251 0.000894814
        2434    0.787037    0.779254 0.000894452
        2435     0.78683    0.779257  0.00089409
        2436    0.786618     0.77926 0.000893728
        2437      0.7864    0.779263 0.000893366
        2438    0.786176    0.779266 0.000893004
        2439    0.785947    0.779269 0.000892642
        2440    0.785712    0.779271  0.00089228
        2441    0.785472    0.779274 0.000891918
        2442    0.785227    0.779276 0.000891556
        2443    0.784976    0.779279 0.000891194
        2444    0.784719    0.779281 0.000890832
        2445    0.784457    0.779283 0.000890471
        2446     0.78419    0.779285 0.000890109
        2447    0.783917    0.779287 0.000889747
        2448    0.783639    0.779289 0.000889385
        2449    0.783355     0.77929 0.000889024
        2450    0.783066    0.779292 0.000888662
        2451    0.782771    0.779293 0.000888301
        2452    0.782471    0.779295 0.000887939
        2453    0.782166    0.779296 0.000887578
        2454    0.781857    0.779297 0.000887217
        2455    0.781542    0.779298 0.000886856
        2456    0.781223    0.779298 0.000886496
        2457      0.7809    0.779299 0.000886135
        2458    0.780573      0.7793 0.000885775
        2459    0.780242      0.7793 0.000885414
        2460    0.779907      0.7793 0.000885055
        2461    0.779568      0.7793 0.000884695
        2462    0.779225      0.7793 0.000884336
        2463    0.778879      0.7793 0.000883977
        2464     0.77853      0.7793 0.000883618
        2465    0.778179    0.779299  0.00088326
        2466    0.777825    0.779299 0.000882902
        2467    0.777469    0.779298 0.000882544
        2468    0.777112    0.779297 0.000882187
        2469    0.776754    0.779296  0.00088183
        2470    0.776395    0.779295 0.000881474
        2471    0.776035    0.779294 0.000881118
        2472    0.775677    0.779292 0.000880763
        2473    0.775318    0.779291 0.000880408
        2474    0.774962    0.779289 0.000880054
        2475    0.774607    0.779287 0.000879701
        2476    0.774255    0.779285 0.000879348
        2477    0.773907    0.779283 0.000878995
        2478    0.773562     0.77928 0.000878644
        2479    0.773223    0.779278 0.000878293
        2480    0.772889    0.779275 0.000877942
        2481    0.772562    0.779273 0.000877593
        2482    0.772241     0.77927 0.000877243
        2483    0.771928    0.779267 0.000876895
        2484    0.771622    0.779264 0.000876548
        2485    0.771327    0.779261 0.000876201
        2486     0.77104    0.779257 0.000875854
        2487    0.770765    0.779254 0.000875509
        2488      0.7705     0.77925 0.000875164
        2489    0.770247    0.779247  0.00087482
        2490    0.770006    0.779243 0.000874476
        2491     0.76978    0.779239 0.000874134
        2492    0.769567    0.779235 0.000873792
        2493    0.769369    0.779231  0.00087345
        2494    0.769187    0.779227 0.000873109
        2495    0.769022    0.779223 0.000872769
        2496    0.768873    0.779219 0.000872429
        2497    0.768743    0.779215  0.00087209
        2498    0.768632    0.779211 0.000871751
        2499    0.768541    0.779206 0.000871412
        2500     0.76847    0.779202 0.000871074
        2501    0.768419    0.779198 0.000870737
        2502    0.768389    0.779194 0.000870399
        2503    0.768382    0.779189 0.000870062
        2504    0.768398    0.779185 0.000869726
        2505    0.768436    0.779181 0.000869389
        2506    0.768498    0.779176 0.000869053
        2507    0.768584    0.779172 0.000868716
        2508    0.768694    0.779168  0.00086838
        2509    0.768829    0.779164 0.000868044
        2510    0.768989     0.77916 0.000867707
        2511    0.769175    0.779156 0.000867371
        2512    0.769386    0.779152 0.000867034
        2513    0.769623    0.779148 0.000866697
        2514    0.769885    0.779144  0.00086636
        2515    0.770174    0.779141 0.000866023
        2516    0.770489    0.779137 0.000865686
        2517    0.770829    0.779134 0.000865348
        2518    0.771195    0.779131  0.00086501
        2519    0.771586    0.779128 0.000864672
        2520    0.772003    0.779125 0.000864334
        2521    0.772444    0.779123 0.000863995
        2522    0.772911     0.77912 0.000863656
        2523    0.773401    0.779118 0.000863316
        2524    0.773915    0.779116 0.000862977
        2525    0.774453    0.779114 0.000862637
        2526    0.775012    0.779112 0.000862297
        2527    0.775594    0.779111 0.000861957
        2528    0.776197     0.77911 0.000861617
        2529    0.776821    0.779109 0.000861277
        2530    0.777465    0.779108 0.000860936
        2531    0.778128    0.779108 0.000860596
        2532    0.778809    0.779108 0.000860256
        2533    0.779508    0.779108 0.000859917
        2534    0.780223    0.779108 0.000859578
        2535    0.780953    0.779109 0.000859239
        2536    0.781698     0.77911 0.000858901
        2537    0.782455    0.779111 0.000858563
        2538    0.783224    0.779113 0.000858226
        2539    0.784005    0.779115 0.000857891
        2540    0.784795    0.779117 0.000857556
        2541    0.785594     0.77912 0.000857222
        2542      0.7864    0.779123  0.00085689
        2543    0.787212    0.779126 0.000856558
        2544    0.788029    0.779129 0.000856229
        2545     0.78885    0.779133 0.000855901
        2546    0.789673    0.779137 0.000855575
        2547    0.790497    0.779142 0.000855251
        2548     0.79132    0.779146 0.000854928
        2549    0.792141    0.779151 0.000854608
        2550    0.792959    0.779157  0.00085429
        2551    0.793772    0.779163 0.000853974
        2552    0.794578    0.779169 0.000853661
        2553    0.795378    0.779175  0.00085335
        2554    0.796169    0.779182 0.000853042
        2555     0.79695    0.779189 0.000852737
        2556    0.797719    0.779196 0.000852434
        2557    0.798476    0.779203 0.000852134
        2558    0.799219    0.779211 0.000851837
        2559    0.799947    0.779219 0.000851542
        2560    0.800658    0.779228 0.000851251
        2561    0.801352    0.779236 0.000850962
        2562    0.802027    0.779245 0.000850677
        2563    0.802681    0.779254 0.000850394
        2564    0.803315    0.779264 0.000850114
        2565    0.803926    0.779273 0.000849837
        2566    0.804513    0.779283 0.000849563
        2567    0.805075    0.779293 0.000849291
        2568    0.805612    0.779304 0.000849022
        2569    0.806122    0.779314 0.000848756
        2570    0.806604    0.779325 0.000848492
        2571    0.807057    0.779335 0.000848231
        2572    0.807481    0.779346 0.000847971
        2573    0.807876    0.779357 0.000847714
        2574    0.808239    0.779369 0.000847459
        2575     0.80857     0.77938 0.000847206
        2576    0.808869    0.779391 0.000846954
        2577    0.809134    0.779403 0.000846704
        2578    0.809365    0.779415 0.000846456
        2579    0.809563    0.779426 0.000846208
        2580    0.809726    0.779438 0.000845962
        2581    0.809853     0.77945 0.000845716
        2582    0.809946    0.779462 0.000845471
        2583    0.810003    0.779473 0.000845226
        2584    0.810024    0.779485 0.000844982
        2585    0.810008    0.779497 0.000844738
        2586    0.809957    0.779509 0.000844493
        2587    0.809869    0.779521 0.000844248
        2588    0.809744    0.779532 0.000844003
        2589    0.809584    0.779544 0.000843756
        2590    0.809388    0.779555 0.000843509
        2591    0.809156    0.779567 0.000843261
        2592    0.808889    0.779578 0.000843012
        2593    0.808587    0.779589 0.000842761
        2594     0.80825      0.7796 0.000842508
        2595    0.807879    0.779611 0.000842254
        2596    0.807474    0.779622 0.000841998
        2597    0.807036    0.779633  0.00084174
        2598    0.806566    0.779643  0.00084148
        2599    0.806064    0.779653 0.000841218
        2600    0.805532    0.779663 0.000840953
        2601     0.80497    0.779673 0.000840686
        2602     0.80438    0.779682 0.000840416
        2603    0.803761    0.779691 0.000840144
        2604    0.803116      0.7797  0.00083987
        2605    0.802445    0.779709 0.000839593
        2606    0.801749    0.779718 0.000839313
        2607     0.80103    0.779726 0.000839031
        2608    0.800289    0.779734 0.000838747
        2609    0.799527    0.779741 0.000838459
        2610    0.798747    0.779749  0.00083817
        2611    0.797948    0.779756 0.000837878
        2612    0.797133    0.779762 0.000837583
        2613    0.796303    0.779769 0.000837287
        2614    0.795458    0.779775 0.000836988
        2615    0.794602     0.77978 0.000836687
        2616    0.793735    0.779786 0.000836384
        2617    0.792859    0.779791  0.00083608
        2618    0.791975    0.779795 0.000835773
        2619    0.791085      0.7798 0.000835465
        2620    0.790191    0.779803 0.000835156
        2621    0.789294    0.779807 0.000834845
        2622    0.788396     0.77981 0.000834533
        2623    0.787498    0.779813  0.00083422
        2624    0.786603    0.779816 0.000833906
        2625    0.785712    0.779818 0.000833591
        2626    0.784826     0.77982 0.000833276
        2627    0.783947    0.779822  0.00083296
        2628    0.783076    0.779823 0.000832644
        2629    0.782216    0.779824 0.000832328
        2630    0.781368    0.779824 0.000832012
        2631    0.780532    0.779825 0.000831696
        2632    0.779711    0.779825  0.00083138
        2633    0.778905    0.779824 0.000831064
        2634    0.778117    0.779824 0.000830749
        2635    0.777347    0.779823 0.000830434
        2636    0.776597    0.779821  0.00083012
        2637    0.775869     0.77982 0.000829806
        2638    0.775163    0.779818 0.000829494
        2639    0.774481    0.779816 0.000829182
        2640    0.773823    0.779814 0.000828871
        2641    0.773191    0.779811 0.000828561
        2642    0.772585    0.779809 0.000828252
        2643    0.772006    0.779806 0.000827944
        2644    0.771457    0.779803 0.000827637
        2645    0.770936    0.779799  0.00082733
        2646    0.770444    0.779796 0.000827025
        2647    0.769983    0.779792 0.000826721
        2648    0.769553    0.779788 0.000826418
        2649    0.769155    0.779784 0.000826116
        2650    0.768787     0.77978 0.000825814
        2651    0.768452    0.779776 0.000825514
        2652    0.768149    0.779771 0.000825214
        2653    0.767879    0.779767 0.000824915
        2654    0.767642    0.779762 0.000824617
        2655    0.767437    0.779758  0.00082432
        2656    0.767265    0.779753 0.000824023
        2657    0.767126    0.779748 0.000823726
        2658    0.767018    0.779743  0.00082343
        2659    0.766943    0.779738 0.000823135
        2660      0.7669    0.779734  0.00082284
        2661    0.766888    0.779729 0.000822544
        2662    0.766907    0.779724  0.00082225
        2663    0.766957    0.779719 0.000821955
        2664    0.767038    0.779714  0.00082166
        2665    0.767148     0.77971 0.000821365
        2666    0.767288    0.779705  0.00082107
        2667    0.767456    0.779701 0.000820775
        2668    0.767651    0.779696  0.00082048
        2669    0.767873    0.779692 0.000820185
        2670     0.76812    0.779687 0.000819889
        2671    0.768392    0.779683 0.000819593
        2672    0.768688    0.779679 0.000819296
        2673    0.769006    0.779675    0.000819
        2674    0.769346    0.779671 0.000818703
        2675    0.769706    0.779667 0.000818405
        2676    0.770086    0.779664 0.000818107
        2677    0.770484     0.77966 0.000817809
        2678    0.770899    0.779657  0.00081751
        2679    0.771331    0.779654  0.00081721
        2680    0.771777    0.779651 0.000816911
        2681    0.772236    0.779648 0.000816611
        2682    0.772707    0.779646  0.00081631
        2683    0.773189    0.779643  0.00081601
        2684     0.77368    0.779641 0.000815709
        2685     0.77418    0.779639 0.000815407
        2686    0.774686    0.779637 0.000815106
        2687    0.775197    0.779635 0.000814804
        2688    0.775713    0.779634 0.000814502
        2689    0.776231    0.779633 0.000814201
        2690    0.776751    0.779632 0.000813899
        2691     0.77727    0.779631 0.000813597
        2692    0.777788     0.77963 0.000813295
        2693    0.778303     0.77963 0.000812993
        2694    0.778813    0.779629 0.000812691
        2695    0.779318    0.779629  0.00081239
        2696    0.779816    0.779629 0.000812088
        2697    0.780307     0.77963 0.000811787
        2698    0.780788     0.77963 0.000811486
        2699    0.781259    0.779631 0.000811186
        2700    0.781718    0.779631 0.000810886
        2701    0.782164    0.779632 0.000810586
        2702    0.782597    0.779633 0.000810287
        2703    0.783015    0.779635 0.000809988
        2704    0.783417    0.779636  0.00080969
        2705    0.783803    0.779638 0.000809392
        2706    0.784171    0.779639 0.000809095
        2707    0.784521    0.779641 0.000808798
        2708    0.784852    0.779643 0.000808501
        2709    0.785163    0.779645 0.000808205
        2710    0.785453    0.779647  0.00080791
        2711    0.785723    0.779649 0.000807615
        2712    0.785972    0.779652 0.000807321
        2713    0.786198    0.779654 0.000807027
        2714    0.786402    0.779657 0.000806733
        2715    0.786583    0.779659  0.00080644
        2716    0.786742    0.779662 0.000806147
        2717    0.786878    0.779664 0.000805855
        2718    0.786991    0.779667 0.000805563
        2719     0.78708     0.77967 0.000805271
        2720    0.787147    0.779673  0.00080498
        2721     0.78719    0.779675 0.000804689
        2722    0.787211    0.779678 0.000804398
        2723    0.787209    0.779681 0.000804107
        2724    0.787184    0.779684 0.000803817
        2725    0.787137    0.779686 0.000803527
        2726    0.787069    0.779689 0.000803236
        2727     0.78698    0.779692 0.000802946
        2728     0.78687    0.779694 0.000802656
        2729     0.78674    0.779697 0.000802366
        2730     0.78659    0.779699 0.000802076
        2731    0.786421    0.779702 0.000801786
        2732    0.786234    0.779704 0.000801497
        2733    0.786029    0.779707 0.000801207
        2734    0.785807    0.779709 0.000800917
        2735    0.785568    0.779711 0.000800627
        2736    0.785314    0.779713 0.000800337
        2737    0.785045    0.779715 0.000800047
        2738    0.784762    0.779717 0.000799757
        2739    0.784465    0.779719 0.000799466
        2740    0.784156     0.77972 0.000799176
        2741    0.783835    0.779722 0.000798886
        2742    0.783504    0.779723 0.000798596
        2743    0.783162    0.779724 0.000798306
        2744    0.782811    0.779725 0.000798016
        2745    0.782451    0.779726 0.000797726
        2746    0.782083    0.779727 0.000797436
        2747    0.781709    0.779728 0.000797146
        2748     0.78133    0.779729 0.000796856
        2749    0.780945    0.779729 0.000796566
        2750    0.780556    0.779729 0.000796276
        2751    0.780163     0.77973 0.000795987
        2752    0.779767     0.77973 0.000795698
        2753    0.779368    0.779729 0.000795409
        2754    0.778969    0.779729  0.00079512
        2755    0.778568    0.779729 0.000794831
        2756    0.778167    0.779728 0.000794543
        2757    0.777767    0.779727 0.000794255
        2758    0.777367    0.779727 0.000793968
        2759     0.77697    0.779726 0.000793681
        2760    0.776575    0.779724 0.000793394
        2761    0.776183    0.779723 0.000793108
        2762    0.775796    0.779722 0.000792822
        2763    0.775413     0.77972 0.000792536
        2764    0.775036    0.779718 0.000792251
        2765    0.774665    0.779717 0.000791967
        2766    0.774302    0.779715 0.000791683
        2767    0.773946    0.779713   0.0007914
        2768    0.773599     0.77971 0.000791117
        2769    0.773262    0.779708 0.000790835
        2770    0.772935    0.779706 0.000790553
        2771    0.772619    0.779703 0.000790272
        2772    0.772316      0.7797 0.000789991
        2773    0.772025    0.779698 0.000789711
        2774     0.77175    0.779695 0.000789432
        2775    0.771489    0.779692 0.000789153
        2776    0.771245    0.779689 0.000788874
        2777    0.771018    0.779686 0.000788596
        2778     0.77081    0.779682 0.000788319
        2779    0.770621    0.779679 0.000788042
        2780    0.770453    0.779676 0.000787766
        2781    0.770306    0.779673  0.00078749
        2782    0.770182    0.779669 0.000787214
        2783    0.770082    0.779666 0.000786938
        2784    0.770006    0.779662 0.000786663
        2785    0.769955    0.779659 0.000786389
        2786    0.769931    0.779655 0.000786114
        2787    0.769933    0.779652  0.00078584
        2788    0.769963    0.779648 0.000785566
        2789    0.770021    0.779645 0.000785292
        2790    0.770108    0.779641 0.000785018
        2791    0.770224    0.779638 0.000784744
        2792     0.77037    0.779635  0.00078447
        2793    0.770545    0.779631 0.000784195
        2794     0.77075    0.779628 0.000783921
        2795    0.770985    0.779625 0.000783647
        2796     0.77125    0.779622 0.000783372
        2797    0.771545    0.779619 0.000783098
        2798    0.771869    0.779617 0.000782823
        2799    0.772222    0.779614 0.000782547
        2800    0.772602    0.779611 0.000782272
        2801    0.773011    0.779609 0.000781996
        2802    0.773445    0.779607  0.00078172
        2803    0.773905    0.779605 0.000781444
        2804     0.77439    0.779603 0.000781167
        2805    0.774898    0.779601 0.000780891
        2806    0.775428      0.7796 0.000780614
        2807     0.77598    0.779598 0.000780337
        2808    0.776552    0.779597  0.00078006
        2809    0.777141    0.779596 0.000779782
        2810    0.777747    0.779596 0.000779505
        2811    0.778368    0.779595 0.000779228
        2812    0.779002    0.779595 0.000778951
        2813    0.779647    0.779595 0.000778674
        2814    0.780302    0.779595 0.000778397
        2815    0.780965    0.779596 0.000778121
        2816    0.781634    0.779597 0.000777845
        2817    0.782308    0.779598  0.00077757
        2818    0.782984    0.779599 0.000777295
        2819    0.783661      0.7796  0.00077702
        2820    0.784337    0.779602 0.000776746
        2821    0.785012    0.779604 0.000776473
        2822    0.785683    0.779606 0.000776201
        2823    0.786348    0.779608  0.00077593
        2824    0.787005    0.779611  0.00077566
        2825    0.787654    0.779614  0.00077539
        2826    0.788293    0.779617 0.000775122
        2827     0.78892     0.77962 0.000774855
        2828    0.789534    0.779624 0.000774589
        2829    0.790134    0.779627 0.000774324
        2830    0.790718    0.779631  0.00077406
        2831    0.791286    0.779635 0.000773798
        2832    0.791837     0.77964 0.000773536
        2833    0.792369    0.779644 0.000773276
        2834    0.792883    0.779649 0.000773018
        2835    0.793377    0.779654  0.00077276
        2836    0.793851    0.779659 0.000772504
        2837    0.794305    0.779664 0.000772249
        2838    0.794738    0.779669 0.000771995
        2839    0.795151    0.779675 0.000771742
        2840    0.795543     0.77968 0.000771491
        2841    0.795913    0.779686  0.00077124
        2842    0.796263    0.779692 0.000770991
        2843    0.796591    0.779698 0.000770743
        2844      0.7969    0.779704 0.000770496
