#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         662    -6.61119     -6.6574   0.0026416
         663    -6.61148    -6.65733  0.00263852
         664    -6.61111    -6.65726  0.00263547
         665    -6.61171     -6.6572   0.0026324
         666    -6.61133    -6.65713  0.00262934
         667    -6.61031    -6.65706  0.00262634
         668    -6.61058    -6.65699  0.00262333
         669     -6.6102    -6.65692  0.00262034
         670    -6.60982    -6.65685  0.00261737
         671    -6.61009    -6.65678   0.0026144
         672    -6.60971    -6.65671  0.00261144
         673    -6.60998    -6.65664  0.00260849
         674    -6.61058    -6.65657  0.00260551
         675    -6.61054     -6.6565  0.00260254
         676     -6.6105    -6.65643  0.00259958
         677    -6.61047    -6.65636  0.00259663
         678    -6.61044     -6.6563  0.00259368
         679    -6.61106    -6.65623  0.00259072
         680    -6.61105    -6.65616  0.00258776
         681    -6.61137     -6.6561   0.0025848
         682    -6.61138    -6.65603  0.00258184
         683    -6.61172    -6.65597  0.00257887
         684    -6.61143     -6.6559  0.00257592
         685    -6.61083    -6.65584    0.002573
         686    -6.61025    -6.65577  0.00257011
         687    -6.61033     -6.6557  0.00256722
         688    -6.61043    -6.65564  0.00256433
         689    -6.61022    -6.65557  0.00256146
         690    -6.61068    -6.65551  0.00255857
         691    -6.61052    -6.65544   0.0025557
         692     -6.6107    -6.65538  0.00255282
         693    -6.61123    -6.65531  0.00254993
         694    -6.61114    -6.65525  0.00254705
         695    -6.61173    -6.65519  0.00254416
         696    -6.61201    -6.65513  0.00254126
         697    -6.61265    -6.65506  0.00253834
         698    -6.61268      -6.655  0.00253543
         699    -6.61305    -6.65494  0.00253252
         700    -6.61282    -6.65488  0.00252961
         701     -6.6139    -6.65483  0.00252668
         702     -6.6147    -6.65477  0.00252373
         703    -6.61553    -6.65471  0.00252075
         704    -6.61607    -6.65466  0.00251777
         705    -6.61697     -6.6546  0.00251477
         706     -6.6179    -6.65455  0.00251174
         707     -6.6192     -6.6545  0.00250869
         708     -6.6202    -6.65445  0.00250561
         709    -6.62027    -6.65441  0.00250254
         710    -6.62134    -6.65436  0.00249945
         711    -6.62213    -6.65431  0.00249635
         712    -6.62197    -6.65427  0.00249325
         713    -6.62347    -6.65423  0.00249013
         714    -6.62436    -6.65418  0.00248699
         715    -6.62527    -6.65414  0.00248384
         716    -6.62589     -6.6541  0.00248069
         717    -6.62687    -6.65407  0.00247752
         718    -6.62819    -6.65403  0.00247433
         719    -6.62922    -6.65399  0.00247113
         720     -6.6306    -6.65396  0.00246791
         721    -6.63168    -6.65393  0.00246468
         722    -6.63246     -6.6539  0.00246145
         723    -6.63391    -6.65387   0.0024582
         724    -6.63473    -6.65385  0.00245495
         725    -6.63589    -6.65382  0.00245169
         726    -6.63771     -6.6538  0.00244841
         727    -6.63891    -6.65378  0.00244513
         728    -6.63946    -6.65376  0.00244185
         729    -6.64035    -6.65374  0.00243857
         730    -6.64222    -6.65373  0.00243528
         731    -6.64345    -6.65371  0.00243199
         732    -6.64501     -6.6537  0.00242869
         733     -6.6456    -6.65369   0.0024254
         734    -6.64683    -6.65368  0.00242212
         735    -6.64807    -6.65367  0.00241883
         736    -6.64962    -6.65367  0.00241555
         737    -6.65149    -6.65366  0.00241228
         738    -6.65271    -6.65366  0.00240901
         739    -6.65457    -6.65366  0.00240575
         740    -6.65576    -6.65367   0.0024025
         741    -6.65791    -6.65367  0.00239927
         742    -6.65875    -6.65368  0.00239604
         743    -6.65989    -6.65369  0.00239283
         744    -6.66069     -6.6537  0.00238963
         745    -6.66244    -6.65371  0.00238646
         746    -6.66352    -6.65372  0.00238329
         747    -6.66424    -6.65374  0.00238014
         748    -6.66494    -6.65375  0.00237701
         749    -6.66529    -6.65377  0.00237389
         750    -6.66658    -6.65378  0.00237078
         751    -6.66816     -6.6538   0.0023677
         752    -6.66938    -6.65382  0.00236464
         753     -6.6709    -6.65385  0.00236161
         754    -6.67206    -6.65387   0.0023586
         755    -6.67222    -6.65389  0.00235561
         756    -6.67266    -6.65392  0.00235262
         757    -6.67307    -6.65394  0.00234965
         758    -6.67409    -6.65397   0.0023467
         759    -6.67442      -6.654  0.00234376
         760    -6.67569    -6.65403  0.00234085
         761    -6.67627    -6.65406  0.00233796
         762    -6.67682    -6.65409  0.00233508
         763    -6.67701    -6.65412  0.00233221
         764    -6.67781    -6.65415  0.00232937
         765    -6.67793    -6.65418  0.00232653
         766    -6.67768    -6.65421  0.00232369
         767    -6.67805    -6.65424  0.00232087
         768    -6.67839    -6.65427  0.00231806
         769    -6.67901     -6.6543  0.00231527
         770    -6.68025    -6.65434  0.00231251
         771    -6.68017    -6.65437  0.00230976
         772     -6.6807     -6.6544  0.00230701
         773    -6.68088    -6.65444  0.00230428
         774      -6.682    -6.65447  0.00230158
         775    -6.68179    -6.65451  0.00229888
         776    -6.68254    -6.65455   0.0022962
         777    -6.68165    -6.65458  0.00229351
         778    -6.68202    -6.65462  0.00229084
         779    -6.68206    -6.65465  0.00228817
         780    -6.68207    -6.65469   0.0022855
         781    -6.68207    -6.65472  0.00228285
         782    -6.68205    -6.65476  0.00228019
         783    -6.68136    -6.65479  0.00227754
         784    -6.68164    -6.65482  0.00227489
         785    -6.68321    -6.65486  0.00227228
         786    -6.68314     -6.6549  0.00226967
         787    -6.68308    -6.65493  0.00226707
         788    -6.68268    -6.65497  0.00226447
         789    -6.68293      -6.655  0.00226187
         790    -6.68319    -6.65504  0.00225929
         791    -6.68344    -6.65507  0.00225672
         792    -6.68306    -6.65511  0.00225415
         793    -6.68268    -6.65514  0.00225157
         794    -6.68231    -6.65518    0.002249
         795    -6.68228    -6.65521  0.00224643
         796    -6.68161    -6.65525  0.00224385
         797     -6.6816    -6.65528  0.00224128
         798    -6.68161    -6.65531  0.00223871
         799    -6.68132    -6.65534  0.00223615
         800    -6.68105    -6.65538  0.00223358
         801     -6.6808    -6.65541  0.00223102
         802    -6.68089    -6.65544  0.00222846
         803    -6.68069    -6.65547  0.00222591
         804    -6.68116     -6.6555  0.00222337
         805    -6.68134    -6.65554  0.00222084
         806    -6.68219    -6.65557  0.00221833
         807    -6.68178     -6.6556  0.00221582
         808    -6.68204    -6.65563  0.00221332
         809    -6.68234    -6.65567  0.00221083
         810      -6.683     -6.6557  0.00220836
         811    -6.68336    -6.65574   0.0022059
         812    -6.68441    -6.65577  0.00220346
         813    -6.68581    -6.65581  0.00220106
         814    -6.68596    -6.65584  0.00219867
         815    -6.68614    -6.65588  0.00219629
         816    -6.68635    -6.65592  0.00219391
         817    -6.68725    -6.65596  0.00219156
         818     -6.6885      -6.656  0.00218925
         819     -6.6898    -6.65604  0.00218696
         820    -6.69048    -6.65608   0.0021847
         821    -6.69087    -6.65612  0.00218245
         822    -6.69162    -6.65617  0.00218022
         823    -6.69208    -6.65621  0.00217801
         824    -6.69257    -6.65625  0.00217581
         825    -6.69342     -6.6563  0.00217364
         826    -6.69462    -6.65635   0.0021715
         827    -6.69456    -6.65639  0.00216937
         828    -6.69518    -6.65644  0.00216725
         829    -6.69584    -6.65649  0.00216516
         830    -6.69652    -6.65653  0.00216309
         831    -6.69722    -6.65658  0.00216104
         832    -6.69764    -6.65663  0.00215901
         833    -6.69905    -6.65668  0.00215702
         834    -6.70049    -6.65674  0.00215507
         835    -6.70195    -6.65679  0.00215317
         836    -6.70344    -6.65685  0.00215131
         837    -6.70495     -6.6569  0.00214951
         838    -6.70583    -6.65696  0.00214774
         839    -6.70674    -6.65702    0.002146
         840    -6.70832    -6.65708  0.00214431
         841    -6.70895    -6.65714  0.00214265
         842    -6.71024    -6.65721  0.00214103
         843    -6.71186    -6.65727  0.00213948
         844    -6.71318    -6.65734  0.00213797
         845    -6.71484    -6.65741  0.00213652
         846    -6.71651    -6.65748  0.00213513
         847    -6.71819    -6.65755  0.00213382
         848    -6.71923    -6.65762  0.00213254
         849    -6.72061    -6.65769  0.00213132
         850    -6.72199    -6.65777  0.00213015
         851    -6.72272    -6.65785  0.00212902
         852    -6.72411    -6.65792  0.00212794
         853    -6.72518      -6.658   0.0021269
         854    -6.72657    -6.65808  0.00212593
         855    -6.72763    -6.65816    0.002125
         856    -6.72869    -6.65825  0.00212411
         857    -6.72974    -6.65833  0.00212327
         858    -6.73176    -6.65842  0.00212252
         859    -6.73312     -6.6585  0.00212183
         860    -6.73414    -6.65859  0.00212118
         861    -6.73515    -6.65868  0.00212058
         862    -6.73583    -6.65877  0.00212001
         863    -6.73713    -6.65886   0.0021195
         864    -6.73906    -6.65895  0.00211908
         865       -6.74    -6.65905   0.0021187
         866    -6.74221    -6.65914  0.00211843
         867    -6.74279    -6.65924  0.00211818
         868     -6.7443    -6.65934    0.002118
         869    -6.74515    -6.65944  0.00211787
         870    -6.74596    -6.65954  0.00211777
         871    -6.74707    -6.65964  0.00211772
         872    -6.74717    -6.65974  0.00211767
         873    -6.74821    -6.65984  0.00211766
         874    -6.74857    -6.65994  0.00211767
         875    -6.74986    -6.66004  0.00211775
         876    -6.75046    -6.66014  0.00211784
         877    -6.75135    -6.66025  0.00211798
         878    -6.75188    -6.66035  0.00211814
         879    -6.75269    -6.66046  0.00211833
         880    -6.75346    -6.66056  0.00211856
         881    -6.75353    -6.66067  0.00211878
         882    -6.75388    -6.66078  0.00211901
         883    -6.75484    -6.66088  0.00211929
         884    -6.75574    -6.66099   0.0021196
         885     -6.7566     -6.6611  0.00211996
         886    -6.75709    -6.66121  0.00212034
         887    -6.75753    -6.66131  0.00212072
         888    -6.75759    -6.66142  0.00212111
         889    -6.75826    -6.66153  0.00212151
         890    -6.75887    -6.66164  0.00212195
         891    -6.75911    -6.66175  0.00212238
         892    -6.75898    -6.66186   0.0021228
         893    -6.75814    -6.66197  0.00212316
         894    -6.75823    -6.66207  0.00212352
         895    -6.75892    -6.66218   0.0021239
         896    -6.75923    -6.66229  0.00212429
         897    -6.75885     -6.6624  0.00212464
         898    -6.75841    -6.66251  0.00212497
         899    -6.75857    -6.66261  0.00212529
         900    -6.75869    -6.66272  0.00212561
         901    -6.75876    -6.66283  0.00212592
         902    -6.75813    -6.66293  0.00212619
         903    -6.75713    -6.66304  0.00212639
         904    -6.75673    -6.66314  0.00212656
         905    -6.75629    -6.66324   0.0021267
         906    -6.75515    -6.66334  0.00212677
         907    -6.75364    -6.66344  0.00212675
         908    -6.75306    -6.66354   0.0021267
         909    -6.75244    -6.66364  0.00212661
         910    -6.75145    -6.66374  0.00212646
         911    -6.75107    -6.66383  0.00212629
         912    -6.75032    -6.66393  0.00212607
         913    -6.74986    -6.66402  0.00212582
         914    -6.74936    -6.66411  0.00212555
         915    -6.74914    -6.66421  0.00212525
         916    -6.74889     -6.6643  0.00212494
         917    -6.74763    -6.66439  0.00212457
         918     -6.7473    -6.66448  0.00212417
         919    -6.74662    -6.66457  0.00212374
