#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         733    0.958818    0.965651  0.00161577
         734    0.959668    0.965642  0.00161359
         735    0.960518    0.965635  0.00161141
         736    0.961361     0.96563  0.00160923
         737    0.962194    0.965625  0.00160706
         738    0.963037    0.965621  0.00160488
         739    0.963863    0.965619  0.00160271
         740    0.964694    0.965618  0.00160055
         741    0.965496    0.965618  0.00159839
         742    0.966315    0.965619  0.00159623
         743    0.967116    0.965621  0.00159409
         744     0.96791    0.965624  0.00159195
         745    0.968669    0.965628  0.00158981
         746    0.969427    0.965633  0.00158769
         747    0.970174    0.965639  0.00158558
         748    0.970904    0.965646  0.00158347
         749    0.971622    0.965654  0.00158138
         750    0.972301    0.965663   0.0015793
         751    0.972953    0.965673  0.00157722
         752    0.973592    0.965683  0.00157516
         753    0.974201    0.965694  0.00157311
         754    0.974795    0.965706  0.00157107
         755    0.975385    0.965719  0.00156904
         756    0.975945    0.965733  0.00156702
         757     0.97648    0.965747  0.00156502
         758    0.976979    0.965762  0.00156302
         759    0.977466    0.965777  0.00156104
         760    0.977908    0.965793  0.00155907
         761    0.978338     0.96581  0.00155711
         762    0.978742    0.965827  0.00155516
         763    0.979126    0.965844  0.00155321
         764    0.979473    0.965862  0.00155128
         765     0.97981     0.96588  0.00154936
         766    0.980129    0.965899  0.00154745
         767     0.98041    0.965918  0.00154555
         768    0.980667    0.965937  0.00154366
         769    0.980893    0.965956  0.00154177
         770    0.981082    0.965976   0.0015399
         771    0.981277    0.965996  0.00153803
         772    0.981436    0.966016  0.00153616
         773     0.98158    0.966036  0.00153431
         774    0.981684    0.966056  0.00153246
         775    0.981794    0.966077  0.00153062
         776    0.981867    0.966097  0.00152878
         777    0.981956    0.966117  0.00152695
         778    0.982003    0.966138  0.00152512
         779    0.982041    0.966158   0.0015233
         780    0.982065    0.966178  0.00152148
         781    0.982075    0.966199  0.00151967
         782    0.982073    0.966219  0.00151786
         783    0.982073    0.966239  0.00151606
         784    0.982043     0.96626  0.00151426
         785    0.981979     0.96628  0.00151246
         786    0.981942      0.9663  0.00151067
         787    0.981899    0.966319  0.00150888
         788    0.981858    0.966339   0.0015071
         789    0.981803    0.966359  0.00150531
         790    0.981746    0.966378  0.00150353
         791     0.98169    0.966397  0.00150176
         792    0.981649    0.966417  0.00149999
         793    0.981612    0.966436  0.00149822
         794    0.981579    0.966455  0.00149645
         795    0.981545    0.966474  0.00149469
         796    0.981533    0.966493  0.00149293
         797    0.981516    0.966512  0.00149118
         798    0.981509    0.966531  0.00148943
         799    0.981521    0.966549  0.00148768
         800    0.981546    0.966568  0.00148594
         801    0.981585    0.966587   0.0014842
         802    0.981631    0.966606  0.00148247
         803      0.9817    0.966624  0.00148074
         804    0.981772    0.966643  0.00147902
         805     0.98187    0.966662   0.0014773
         806    0.981974    0.966681  0.00147559
         807    0.982123      0.9667  0.00147389
         808     0.98228    0.966719  0.00147219
         809    0.982458    0.966739   0.0014705
         810    0.982652    0.966759  0.00146882
         811    0.982875    0.966778  0.00146714
         812    0.983107    0.966799  0.00146547
         813    0.983357    0.966819  0.00146381
         814    0.983656     0.96684  0.00146216
         815    0.983979    0.966861  0.00146051
         816    0.984325    0.966882  0.00145888
         817    0.984682    0.966904  0.00145726
         818    0.985056    0.966926  0.00145565
         819    0.985456    0.966949  0.00145404
         820    0.985893    0.966972  0.00145245
         821    0.986361    0.966995  0.00145088
         822    0.986845     0.96702  0.00144931
         823    0.987359    0.967044  0.00144776
         824    0.987897     0.96707  0.00144623
         825     0.98845    0.967095  0.00144471
         826     0.98902    0.967122   0.0014432
         827    0.989638    0.967149  0.00144171
         828    0.990265    0.967177  0.00144024
         829    0.990913    0.967206  0.00143879
         830    0.991581    0.967235  0.00143736
         831     0.99227    0.967265  0.00143594
         832    0.992985    0.967296  0.00143455
         833      0.9937    0.967328  0.00143318
         834    0.994433     0.96736  0.00143183
         835    0.995184    0.967394   0.0014305
         836    0.995952    0.967428   0.0014292
         837    0.996736    0.967463  0.00142792
         838    0.997551    0.967499  0.00142666
         839    0.998381    0.967536  0.00142544
         840    0.999214    0.967573  0.00142424
         841     1.00008    0.967612  0.00142307
         842     1.00095    0.967652  0.00142193
         843     1.00182    0.967692  0.00142082
         844     1.00271    0.967734  0.00141974
         845      1.0036    0.967776   0.0014187
         846      1.0045    0.967819  0.00141769
         847     1.00541    0.967864  0.00141671
         848     1.00634    0.967909  0.00141576
         849     1.00727    0.967956  0.00141485
         850     1.00821    0.968003  0.00141398
         851     1.00916    0.968051  0.00141315
         852     1.01011    0.968101  0.00141235
         853     1.01106    0.968151  0.00141159
         854     1.01201    0.968202  0.00141087
         855     1.01296    0.968255  0.00141019
         856     1.01391    0.968308  0.00140955
         857     1.01486    0.968362  0.00140896
         858     1.01579    0.968418   0.0014084
         859     1.01672    0.968474  0.00140788
         860     1.01766    0.968531   0.0014074
         861     1.01858    0.968589  0.00140697
         862     1.01951    0.968648  0.00140658
         863     1.02041    0.968708  0.00140622
         864     1.02128    0.968769  0.00140591
         865     1.02216    0.968831  0.00140564
         866     1.02301    0.968893  0.00140541
         867     1.02387    0.968957  0.00140522
         868     1.02469    0.969021  0.00140507
         869     1.02551    0.969086  0.00140495
         870     1.02632    0.969152  0.00140488
         871     1.02709    0.969218  0.00140484
         872     1.02787    0.969286  0.00140484
         873      1.0286    0.969353  0.00140487
         874     1.02932    0.969422  0.00140494
         875        1.03    0.969491  0.00140504
         876     1.03067    0.969561  0.00140517
         877     1.03131    0.969632  0.00140533
         878     1.03192    0.969703  0.00140552
         879      1.0325    0.969774  0.00140573
         880     1.03305    0.969846  0.00140597
         881     1.03359    0.969918  0.00140624
         882     1.03409    0.969991  0.00140652
         883     1.03454    0.970064  0.00140683
         884     1.03497    0.970138  0.00140715
         885     1.03536    0.970211  0.00140749
         886     1.03573    0.970285  0.00140784
         887     1.03606    0.970359  0.00140821
         888     1.03637    0.970434  0.00140858
         889     1.03663    0.970508  0.00140896
         890     1.03685    0.970583  0.00140935
         891     1.03705    0.970657  0.00140974
         892     1.03722    0.970732  0.00141014
         893     1.03737    0.970806  0.00141053
         894     1.03746    0.970881  0.00141092
         895     1.03751    0.970956  0.00141131
         896     1.03753     0.97103  0.00141169
         897     1.03753    0.971104  0.00141206
         898      1.0375    0.971178  0.00141242
         899     1.03741    0.971252  0.00141277
         900      1.0373    0.971325  0.00141311
         901     1.03715    0.971398  0.00141342
         902     1.03698    0.971471  0.00141373
         903     1.03679    0.971543  0.00141401
         904     1.03655    0.971615  0.00141427
         905     1.03627    0.971686  0.00141451
         906     1.03598    0.971757  0.00141473
         907     1.03567    0.971828  0.00141493
         908      1.0353    0.971898  0.00141509
         909     1.03491    0.971967  0.00141523
         910     1.03449    0.972036  0.00141534
         911     1.03403    0.972104  0.00141543
         912     1.03355    0.972171  0.00141548
         913     1.03303    0.972238  0.00141549
         914     1.03248    0.972304  0.00141548
         915     1.03191    0.972369  0.00141543
         916      1.0313    0.972433  0.00141535
         917     1.03069    0.972497  0.00141523
         918     1.03004    0.972559  0.00141508
         919     1.02937    0.972621  0.00141488
