#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3111     1.10188     1.21053  0.00110158
        3112     1.10159     1.21049  0.00110178
        3113     1.10137     1.21046  0.00110198
        3114     1.10123     1.21042  0.00110219
        3115     1.10115     1.21039  0.00110239
        3116     1.10115     1.21035   0.0011026
        3117     1.10123     1.21032   0.0011028
        3118     1.10138     1.21028    0.001103
        3119     1.10161     1.21025  0.00110319
        3120     1.10192     1.21021  0.00110339
        3121      1.1023     1.21018  0.00110357
        3122     1.10277     1.21014  0.00110376
        3123     1.10331     1.21011  0.00110393
        3124     1.10393     1.21008   0.0011041
        3125     1.10463     1.21004  0.00110427
        3126      1.1054     1.21001  0.00110442
        3127     1.10626     1.20998  0.00110457
        3128     1.10719     1.20994   0.0011047
        3129      1.1082     1.20991  0.00110483
        3130     1.10929     1.20988  0.00110494
        3131     1.11044     1.20985  0.00110504
        3132     1.11167     1.20981  0.00110514
        3133     1.11298     1.20978  0.00110522
        3134     1.11435     1.20975  0.00110528
        3135      1.1158     1.20972  0.00110534
        3136     1.11731     1.20969  0.00110538
        3137     1.11889     1.20967   0.0011054
        3138     1.12054     1.20964  0.00110541
        3139     1.12225     1.20961  0.00110541
        3140     1.12402     1.20958   0.0011054
        3141     1.12586     1.20955  0.00110537
        3142     1.12775     1.20953  0.00110532
        3143      1.1297      1.2095  0.00110526
        3144      1.1317     1.20948  0.00110519
        3145     1.13375     1.20945   0.0011051
        3146     1.13585     1.20943  0.00110499
        3147       1.138     1.20941  0.00110488
        3148     1.14018     1.20939  0.00110474
        3149     1.14241     1.20937   0.0011046
        3150     1.14468     1.20934  0.00110444
        3151     1.14698     1.20932  0.00110426
        3152     1.14931     1.20931  0.00110408
        3153     1.15167     1.20929  0.00110388
        3154     1.15406     1.20927  0.00110367
        3155     1.15647     1.20925  0.00110345
        3156      1.1589     1.20924  0.00110321
        3157     1.16134     1.20922  0.00110297
        3158      1.1638     1.20921  0.00110271
        3159     1.16627     1.20919  0.00110245
        3160     1.16875     1.20918  0.00110217
        3161     1.17123     1.20917  0.00110189
        3162     1.17371     1.20916   0.0011016
        3163     1.17619     1.20915   0.0011013
        3164     1.17867     1.20914  0.00110099
        3165     1.18114     1.20913  0.00110068
        3166      1.1836     1.20912  0.00110036
        3167     1.18605     1.20911  0.00110004
        3168     1.18848     1.20911  0.00109971
        3169      1.1909      1.2091  0.00109938
        3170     1.19329      1.2091  0.00109904
        3171     1.19566     1.20909   0.0010987
        3172       1.198     1.20909  0.00109836
        3173     1.20031     1.20909  0.00109802
        3174     1.20259     1.20908  0.00109768
        3175     1.20483     1.20908  0.00109733
        3176     1.20703     1.20908  0.00109699
        3177     1.20919     1.20908  0.00109664
        3178     1.21131     1.20908   0.0010963
        3179     1.21338     1.20908  0.00109595
        3180     1.21541     1.20909  0.00109561
        3181     1.21739     1.20909  0.00109527
        3182     1.21931     1.20909  0.00109493
        3183     1.22119      1.2091  0.00109459
        3184     1.22301      1.2091  0.00109426
        3185     1.22478     1.20911  0.00109392
        3186     1.22649     1.20911  0.00109359
        3187     1.22815     1.20912  0.00109327
        3188     1.22974     1.20912  0.00109294
        3189     1.23127     1.20913  0.00109262
        3190     1.23275     1.20914   0.0010923
        3191     1.23415     1.20915  0.00109199
        3192      1.2355     1.20915  0.00109168
        3193     1.23679     1.20916  0.00109137
        3194     1.23801     1.20917  0.00109107
        3195     1.23917     1.20918  0.00109077
        3196     1.24026     1.20919  0.00109047
        3197     1.24129      1.2092  0.00109017
        3198     1.24225     1.20921  0.00108988
        3199     1.24314     1.20922  0.00108959
        3200     1.24397     1.20923  0.00108931
        3201     1.24473     1.20924  0.00108902
        3202     1.24543     1.20925  0.00108874
        3203     1.24606     1.20927  0.00108846
        3204     1.24662     1.20928  0.00108818
        3205     1.24712     1.20929  0.00108791
        3206     1.24755      1.2093  0.00108764
        3207     1.24791     1.20931  0.00108736
        3208     1.24822     1.20933  0.00108709
        3209     1.24845     1.20934  0.00108682
        3210     1.24862     1.20935  0.00108655
        3211     1.24873     1.20936  0.00108628
        3212     1.24878     1.20937  0.00108601
        3213     1.24877     1.20939  0.00108574
        3214     1.24869      1.2094  0.00108548
        3215     1.24855     1.20941  0.00108521
        3216     1.24835     1.20942  0.00108494
        3217     1.24809     1.20944  0.00108467
        3218     1.24778     1.20945  0.00108439
        3219      1.2474     1.20946  0.00108412
        3220     1.24697     1.20947  0.00108385
        3221     1.24648     1.20948  0.00108357
        3222     1.24593     1.20949  0.00108329
        3223     1.24533      1.2095  0.00108302
        3224     1.24467     1.20952  0.00108273
        3225     1.24396     1.20953  0.00108245
        3226      1.2432     1.20954  0.00108217
        3227     1.24238     1.20955  0.00108188
        3228      1.2415     1.20956  0.00108159
        3229     1.24058     1.20957   0.0010813
        3230     1.23961     1.20958    0.001081
        3231     1.23858     1.20958   0.0010807
        3232     1.23751     1.20959   0.0010804
        3233     1.23639      1.2096   0.0010801
        3234     1.23522     1.20961   0.0010798
        3235       1.234     1.20962  0.00107949
        3236     1.23275     1.20962  0.00107918
        3237     1.23144     1.20963  0.00107887
        3238      1.2301     1.20964  0.00107855
        3239     1.22871     1.20964  0.00107824
        3240     1.22729     1.20965  0.00107792
        3241     1.22583     1.20965   0.0010776
        3242     1.22433     1.20966  0.00107727
        3243     1.22279     1.20966  0.00107695
        3244     1.22122     1.20967  0.00107662
        3245     1.21962     1.20967  0.00107629
        3246     1.21799     1.20967  0.00107597
        3247     1.21634     1.20967  0.00107564
        3248     1.21466     1.20967  0.00107531
        3249     1.21297     1.20968  0.00107498
        3250     1.21125     1.20968  0.00107465
        3251     1.20952     1.20968  0.00107432
        3252     1.20778     1.20968  0.00107398
        3253     1.20603     1.20967  0.00107366
        3254     1.20427     1.20967  0.00107333
        3255     1.20251     1.20967    0.001073
        3256     1.20075     1.20967  0.00107267
        3257       1.199     1.20966  0.00107235
        3258     1.19726     1.20966  0.00107203
        3259     1.19553     1.20966  0.00107171
        3260     1.19382     1.20965  0.00107139
        3261     1.19214     1.20965  0.00107107
        3262     1.19048     1.20964  0.00107076
        3263     1.18886     1.20963  0.00107045
        3264     1.18727     1.20963  0.00107015
        3265     1.18572     1.20962  0.00106984
        3266     1.18422     1.20961  0.00106954
        3267     1.18277      1.2096  0.00106925
        3268     1.18138      1.2096  0.00106896
        3269     1.18004     1.20959  0.00106867
        3270     1.17877     1.20958  0.00106838
        3271     1.17757     1.20957   0.0010681
        3272     1.17644     1.20956  0.00106782
        3273     1.17538     1.20955  0.00106755
        3274      1.1744     1.20954  0.00106727
        3275     1.17351     1.20952  0.00106701
        3276     1.17269     1.20951  0.00106674
        3277     1.17197      1.2095  0.00106647
        3278     1.17134     1.20949  0.00106621
        3279      1.1708     1.20948  0.00106595
        3280     1.17036     1.20947  0.00106569
        3281     1.17001     1.20945  0.00106544
        3282     1.16975     1.20944  0.00106518
        3283      1.1696     1.20943  0.00106493
        3284     1.16954     1.20942  0.00106467
        3285     1.16957     1.20941  0.00106442
        3286      1.1697     1.20939  0.00106416
        3287     1.16992     1.20938  0.00106391
        3288     1.17024     1.20937  0.00106365
        3289     1.17065     1.20936  0.00106339
        3290     1.17114     1.20935  0.00106313
        3291     1.17172     1.20934  0.00106287
        3292     1.17239     1.20932   0.0010626
        3293     1.17313     1.20931  0.00106234
        3294     1.17395      1.2093  0.00106207
        3295     1.17485     1.20929   0.0010618
        3296     1.17581     1.20928  0.00106153
        3297     1.17684     1.20927  0.00106125
        3298     1.17792     1.20926  0.00106097
        3299     1.17907     1.20925  0.00106069
        3300     1.18026     1.20924   0.0010604
        3301      1.1815     1.20924  0.00106012
        3302     1.18278     1.20923  0.00105982
        3303     1.18409     1.20922  0.00105953
        3304     1.18544     1.20921  0.00105924
        3305     1.18682     1.20921  0.00105894
        3306     1.18821      1.2092  0.00105864
        3307     1.18963     1.20919  0.00105833
        3308     1.19105     1.20919  0.00105803
        3309     1.19249     1.20918  0.00105772
        3310     1.19393     1.20918  0.00105741
        3311     1.19536     1.20917   0.0010571
        3312      1.1968     1.20917  0.00105678
        3313     1.19822     1.20917  0.00105647
        3314     1.19963     1.20917  0.00105616
        3315     1.20103     1.20916  0.00105584
        3316      1.2024     1.20916  0.00105552
        3317     1.20375     1.20916  0.00105521
        3318     1.20508     1.20916  0.00105489
        3319     1.20637     1.20916  0.00105457
        3320     1.20764     1.20916  0.00105425
        3321     1.20887     1.20916  0.00105394
        3322     1.21007     1.20916  0.00105362
        3323     1.21122     1.20916   0.0010533
        3324     1.21234     1.20916  0.00105299
        3325     1.21342     1.20916  0.00105267
        3326     1.21446     1.20916  0.00105236
        3327     1.21544     1.20916  0.00105204
        3328     1.21639     1.20917  0.00105173
        3329     1.21728     1.20917  0.00105141
        3330     1.21813     1.20917   0.0010511
